beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.30000000000000004,-0.49685322913275304,crossing,4,7,unlabeled,unlabeled,0.0
0.30000000000000004,-0.4891162282115641,crossing,4,7,unlabeled,unlabeled,0.0
0.30000000000000004,-0.48888187273296557,crossing,8,9,unlabeled,unlabeled,0.0
0.30000000000000004,-0.44670463401506033,crossing,8,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.4466993496855049,crossing,4,7,"|2,1>","|3,0>",0.0
0.30000000000000004,-0.4175674298921883,crossing,10,11,"|1,2>","|4,0>",0.0
0.30000000000000004,-0.41307060304770926,crossing,6,11,"|5,0>","|4,0>",0.0
0.30000000000000004,-0.41000000000000003,avoided,6,10,"|5,0>","|1,2>",0.03661802270957537
0.30000000000000004,-0.4058242590746761,crossing,8,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.39124872329385424,crossing,2,4,"|0,1>","|2,1>",0.0
0.30000000000000004,-0.3765228417193304,crossing,8,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.37651677842040854,crossing,2,7,"|0,1>","|3,0>",0.0
0.30000000000000004,-0.37,avoided,6,10,"|5,0>","|1,2>",0.025942110603729418
0.30000000000000004,-0.3456293732685364,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.3103188840756764,crossing,4,5,"|2,1>","|1,1>",0.0
0.30000000000000004,-0.3071040267474071,crossing,6,8,"|5,0>","|0,2>",0.0
0.30000000000000004,-0.3033780113433193,crossing,8,10,"|0,2>","|1,2>",0.0
0.30000000000000004,-0.2955294757784923,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.2531705881964208,crossing,8,11,"|0,2>","|4,0>",0.0
0.30000000000000004,-0.2458022075462759,crossing,2,3,"|0,1>","|2,0>",0.0
0.30000000000000004,-0.235326113411021,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.19348875814507288,crossing,5,7,"|1,1>","|3,0>",0.0
0.30000000000000004,-0.1852100720424062,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.17244242808756713,crossing,9,10,"|3,1>","|1,2>",0.0
0.30000000000000004,-0.17158349567472,crossing,4,8,"|2,1>","|0,2>",0.0
0.30000000000000004,-0.16515766073224905,crossing,9,10,"|3,1>","|1,2>",0.0
0.30000000000000004,-0.09607068787353094,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,-0.04999999999999999,avoided,4,11,"|2,1>","|4,0>",0.02334495204598852
0.30000000000000004,0.050000000000000044,avoided,4,11,"|2,1>","|4,0>",0.02334495204605247
0.30000000000000004,0.09607068787350494,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.16515766073226165,crossing,9,10,"|3,1>","|1,2>",0.0
0.30000000000000004,0.17158349567470943,crossing,4,8,"|2,1>","|0,2>",0.0
0.30000000000000004,0.17244242808757163,crossing,9,10,"|3,1>","|1,2>",0.0
0.30000000000000004,0.18521007204240397,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.19348875814504177,crossing,5,7,"|1,1>","|3,0>",0.0
0.30000000000000004,0.23532611341102253,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.24580220754618615,crossing,2,3,"|0,1>","|2,0>",0.0
0.30000000000000004,0.2531705881964299,crossing,8,11,"|0,2>","|4,0>",0.0
0.30000000000000004,0.2955294757784793,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.3033780113433069,crossing,8,10,"|0,2>","|1,2>",0.0
0.30000000000000004,0.3071040267474029,crossing,6,8,"|5,0>","|0,2>",0.0
0.30000000000000004,0.3103188840756797,crossing,4,5,"|2,1>","|1,1>",0.0
0.30000000000000004,0.3456293732685126,crossing,6,10,"|5,0>","|1,2>",0.0
0.30000000000000004,0.37,avoided,6,10,"|5,0>","|1,2>",0.02594211060385021
0.30000000000000004,0.37651677842041575,crossing,2,7,"|0,1>","|3,0>",0.0
0.30000000000000004,0.3765228417193246,crossing,8,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.39124872329385246,crossing,2,4,"|0,1>","|2,1>",0.0
0.30000000000000004,0.4058242590746839,crossing,8,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.41000000000000003,avoided,6,10,"|5,0>","|1,2>",0.036618022709539844
0.30000000000000004,0.4130706030477246,crossing,6,11,"|5,0>","|4,0>",0.0
0.30000000000000004,0.4175674298922151,crossing,10,11,"|1,2>","|4,0>",0.0
0.30000000000000004,0.4466993496855253,crossing,4,7,"|2,1>","|3,0>",0.0
0.30000000000000004,0.4467046340150924,crossing,8,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.48888187273816086,crossing,8,9,unlabeled,unlabeled,0.0
0.30000000000000004,0.48911622820314415,crossing,4,7,unlabeled,unlabeled,0.0
0.30000000000000004,0.49685322919754554,crossing,4,7,unlabeled,unlabeled,0.0
0.30000000000000004,0.4971919565987661,crossing,8,9,unlabeled,unlabeled,0.0
0.30000000000000004,0.4975885685069899,crossing,5,6,unlabeled,unlabeled,0.0
0.30000000000000004,0.49776989864469035,crossing,1,3,unlabeled,unlabeled,0.0
0.4,-0.49712797458172636,crossing,8,9,unlabeled,unlabeled,0.0
0.4,-0.49699386523006095,crossing,1,2,unlabeled,unlabeled,0.0
0.4,-0.4967446133122123,crossing,4,7,unlabeled,unlabeled,0.0
0.4,-0.49667261901643606,crossing,5,6,unlabeled,unlabeled,0.0
0.4,-0.4961023665545659,crossing,10,11,unlabeled,unlabeled,0.0
0.4,-0.4898539159162106,crossing,10,11,unlabeled,unlabeled,0.0
0.4,-0.4880735046927933,crossing,4,7,unlabeled,unlabeled,0.0
0.4,-0.48730775638582186,crossing,8,9,unlabeled,unlabeled,0.0
0.4,-0.44673236990303306,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,-0.44672241085984277,crossing,4,7,"|2,1>","|3,0>",0.0
0.4,-0.414312979422947,crossing,6,10,"|4,0>","|3,1>",0.0
0.4,-0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.04456473461337396
0.4,-0.4058268802316769,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,-0.40511541487435626,crossing,6,10,"|4,0>","|3,1>",0.0
0.4,-0.3914653416181049,crossing,3,4,"|0,1>","|2,1>",0.0
0.4,-0.37676873793955246,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,-0.3767546111108301,crossing,3,7,"|0,1>","|3,0>",0.0
0.4,-0.37,avoided,10,11,"|3,1>","|5,0>",0.033743131027620166
0.4,-0.3103429483794035,crossing,4,5,"|2,1>","|1,1>",0.0
0.4,-0.3073912048952403,crossing,8,11,"|0,2>","|5,0>",0.0
0.4,-0.30363059457883007,crossing,8,10,"|0,2>","|3,1>",0.0
0.4,-0.2535552762546701,crossing,6,8,"|4,0>","|0,2>",0.0
0.4,-0.25308779713139723,crossing,2,3,"|2,0>","|0,1>",0.0
0.4,-0.1939462434537497,crossing,5,7,"|1,1>","|3,0>",0.0
0.4,-0.1722770102920775,crossing,9,11,"|1,2>","|5,0>",0.0
0.4,-0.1719277056650555,crossing,4,8,"|2,1>","|0,2>",0.0
0.4,-0.0969702127741943,crossing,9,10,"|1,2>","|3,1>",0.0
0.4,-0.04999999999999999,avoided,4,6,"|2,1>","|4,0>",0.030056308210745897
0.4,0.050000000000000044,avoided,4,6,"|2,1>","|4,0>",0.03005630821081695
0.4,0.09697021277423784,crossing,9,10,"|1,2>","|3,1>",0.0
0.4,0.1719277056650368,crossing,4,8,"|2,1>","|0,2>",0.0
0.4,0.17227701029208717,crossing,9,11,"|1,2>","|5,0>",0.0
0.4,0.19394624345376288,crossing,5,7,"|1,1>","|3,0>",0.0
0.4,0.25308779713142776,crossing,2,3,"|2,0>","|0,1>",0.0
0.4,0.25355527625468527,crossing,6,8,"|4,0>","|0,2>",0.0
0.4,0.3036305945788068,crossing,8,10,"|0,2>","|3,1>",0.0
0.4,0.30739120489524113,crossing,8,11,"|0,2>","|5,0>",0.0
0.4,0.3103429483794091,crossing,4,5,"|2,1>","|1,1>",0.0
0.4,0.37,avoided,10,11,"|3,1>","|5,0>",0.033743131027591744
0.4,0.37675461111084296,crossing,3,7,"|0,1>","|3,0>",0.0
0.4,0.3767687379395556,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,0.3914653416180945,crossing,3,4,"|0,1>","|2,1>",0.0
0.4,0.4051154148743415,crossing,6,10,"|4,0>","|3,1>",0.0
0.4,0.4058268802316792,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.044564734612848156
0.4,0.41431297942296386,crossing,6,10,"|4,0>","|3,1>",0.0
0.4,0.4467224108598243,crossing,4,7,"|2,1>","|3,0>",0.0
0.4,0.44673236990306736,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,0.48730775637636486,crossing,8,9,unlabeled,unlabeled,0.0
0.4,0.48807350468852356,crossing,4,7,unlabeled,unlabeled,0.0
0.4,0.48985391592838773,crossing,10,11,unlabeled,unlabeled,0.0
0.4,0.4961023667576698,crossing,10,11,unlabeled,unlabeled,0.0
0.4,0.4966726190164661,crossing,5,6,unlabeled,unlabeled,0.0
0.4,0.4967446133023457,crossing,4,7,unlabeled,unlabeled,0.0
0.4,0.4969938652300231,crossing,1,2,unlabeled,unlabeled,0.0
0.4,0.49712797458909663,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.4972412645523782,crossing,10,11,unlabeled,unlabeled,0.0
0.5,-0.4970091218458851,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.4965215360540095,crossing,4,7,unlabeled,unlabeled,0.0
0.5,-0.49620371086075415,crossing,1,2,unlabeled,unlabeled,0.0
0.5,-0.4957034481360491,crossing,5,6,unlabeled,unlabeled,0.0
0.5,-0.48953608486825984,crossing,10,11,unlabeled,unlabeled,0.0
0.5,-0.4860322397304857,crossing,4,7,unlabeled,unlabeled,0.0
0.5,-0.48278343288255054,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.44676348563390134,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.4467468961752984,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,-0.414488566389779,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,-0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.05192821804165959
0.5,-0.40582866170264553,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.40512436515514816,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,-0.39173278226120584,crossing,3,4,"|0,1>","|2,1>",0.0
0.5,-0.37712279780990177,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.37708635193187234,crossing,3,7,"|0,1>","|3,0>",0.0
0.5,-0.36,avoided,10,11,"|3,1>","|5,0>",0.0416179451199028
0.5,-0.31046688001602885,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,-0.307840171025331,crossing,8,11,"|0,2>","|5,0>",0.0
0.5,-0.3040370787378492,crossing,8,10,"|0,2>","|3,1>",0.0
0.5,-0.25388381142495287,crossing,6,8,"|4,0>","|0,2>",0.0
0.5,-0.2534159548863332,crossing,2,3,"|2,0>","|0,1>",0.0
0.5,-0.19427848370381687,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,-0.1725747743779196,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,-0.1719379121322123,crossing,9,11,"|1,2>","|5,0>",0.0
0.5,-0.09848301225091376,crossing,9,10,"|1,2>","|3,1>",0.0
0.5,-0.04999999999999999,avoided,4,6,"|2,1>","|4,0>",0.03763830047203953
0.5,0.050000000000000044,avoided,4,6,"|2,1>","|4,0>",0.0376383004719969
0.5,0.0984830122509361,crossing,9,10,"|1,2>","|3,1>",0.0
0.5,0.17193791213222978,crossing,9,11,"|1,2>","|5,0>",0.0
0.5,0.17257477437791577,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,0.19427848370383416,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,0.25341595488633395,crossing,2,3,"|2,0>","|0,1>",0.0
0.5,0.25388381142493976,crossing,6,8,"|4,0>","|0,2>",0.0
0.5,0.30403707873785013,crossing,8,10,"|0,2>","|3,1>",0.0
0.5,0.30784017102532935,crossing,8,11,"|0,2>","|5,0>",0.0
0.5,0.3104668800160269,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,0.36,avoided,10,11,"|3,1>","|5,0>",0.04161794512030781
0.5,0.3770863519318677,crossing,3,7,"|0,1>","|3,0>",0.0
0.5,0.37712279780991803,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.39173278226120606,crossing,3,4,"|0,1>","|2,1>",0.0
0.5,0.4051243651551502,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,0.40582866170265597,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.051928218041403795
0.5,0.41448856638978093,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,0.44674689617529995,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,0.4467634856339168,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.48278343287243397,crossing,8,9,unlabeled,unlabeled,0.0
0.5,0.4860322397028811,crossing,4,7,unlabeled,unlabeled,0.0
0.5,0.4895360848509817,crossing,10,11,unlabeled,unlabeled,0.0
0.5,0.49570344813605016,crossing,5,6,unlabeled,unlabeled,0.0
0.5,0.4962037108607747,crossing,1,2,unlabeled,unlabeled,0.0
0.5,0.49652153607128174,crossing,4,7,unlabeled,unlabeled,0.0
0.5,0.4970091218463041,crossing,8,9,unlabeled,unlabeled,0.0
0.5,0.49724126462348117,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4973659295664296,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49696730006151507,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49630209002102654,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49540004340201604,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49467931888989386,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,-0.48912333332915775,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4799783142755894,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,-0.47931335842680123,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4467987456107702,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.44677299334856796,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,-0.4146038330334229,crossing,6,10,"|3,1>","|4,0>",0.0
0.6000000000000001,-0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.05864306696864219
0.6000000000000001,-0.40582924129256337,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.39204440664746043,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,-0.3776133286886058,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.3775167187816949,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,-0.36,avoided,6,11,"|3,1>","|5,0>",0.04929294814866125
0.6000000000000001,-0.3106927204386416,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,-0.3084569714059289,crossing,8,11,"|0,2>","|5,0>",0.0
0.6000000000000001,-0.3046203889770978,crossing,6,8,"|3,1>","|0,2>",0.0
0.6000000000000001,-0.2541658185492283,crossing,8,10,"|0,2>","|4,0>",0.0
0.6000000000000001,-0.25374469621427165,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,-0.19452732498558517,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,-0.17355653050514916,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,-0.17127834157786623,crossing,9,11,"|1,2>","|5,0>",0.0
0.6000000000000001,-0.10117229853314534,crossing,6,9,"|3,1>","|1,2>",0.0
0.6000000000000001,-0.04999999999999999,avoided,4,10,"|2,1>","|4,0>",0.04707107470213856
0.6000000000000001,0.050000000000000044,avoided,4,10,"|2,1>","|4,0>",0.04707107470210303
0.6000000000000001,0.10117229853315202,crossing,6,9,"|3,1>","|1,2>",0.0
0.6000000000000001,0.17127834157787236,crossing,9,11,"|1,2>","|5,0>",0.0
0.6000000000000001,0.17355653050516423,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,0.1945273249855711,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,0.2537446962142616,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,0.25416581854923087,crossing,8,10,"|0,2>","|4,0>",0.0
0.6000000000000001,0.3046203889770922,crossing,6,8,"|3,1>","|0,2>",0.0
0.6000000000000001,0.3084569714059294,crossing,8,11,"|0,2>","|5,0>",0.0
0.6000000000000001,0.31069272043863594,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,0.36,avoided,6,11,"|3,1>","|5,0>",0.049292948148796256
0.6000000000000001,0.3775167187816944,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,0.3776133286886112,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.3920444066474576,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,0.40582924129256226,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.058643066968535607
0.6000000000000001,0.4146038330334337,crossing,6,10,"|3,1>","|4,0>",0.0
0.6000000000000001,0.44677299334853204,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,0.4467987456107793,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.4793133584268612,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,0.4799783142751238,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,0.48912333333385904,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,0.49467931888992717,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,0.4954000434020211,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,0.4963020900284337,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,0.4969673000621635,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,0.49736592955381254,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49726915981074515,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,-0.497052221829652,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4961269624909629,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4945825392985532,crossing,1,2,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49359180064493585,crossing,5,6,unlabeled,unlabeled,0.0
