beta,phi_ext_over_phi0,alpha_GHz,chi_GHz,abs_chi_GHz,state_0_0_GHz,state_1_0_GHz,state_2_0_GHz,state_0_1_GHz,state_1_1_GHz,state_0_2_GHz,tracked_level_0_GHz,tracked_level_1_GHz,tracked_level_2_GHz,tracked_level_3_GHz,tracked_level_4_GHz,tracked_level_5_GHz,tracked_level_6_GHz,tracked_level_7_GHz,tracked_level_8_GHz,tracked_level_9_GHz,tracked_level_10_GHz,tracked_level_11_GHz,tracked_level_0_label,tracked_level_1_label,tracked_level_2_label,tracked_level_3_label,tracked_level_4_label,tracked_level_5_label,tracked_level_6_label,tracked_level_7_label,tracked_level_8_label,tracked_level_9_label,tracked_level_10_label,tracked_level_11_label
0.1,-0.5,-0.9689241506149244,-3.611852847029695e-05,3.611852847029695e-05,0.0,0.9686488541479719,0.9683735576810193,10.007814703038548,10.97642743865805,20.015629405620786,0.0,0.9686488541479719,0.9683735576810193,10.007775274613437,3.87404446210013,10.97642743865805,3.8740444717127502,10.976146828066192,8.716598313510133,8.716598313521956,13.88182299553273,13.881822985660051,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.49,-0.958933120478207,-3.6028266833909584e-05,3.6028266833909584e-05,0.0,1.016025211249655,1.0731173020211031,10.007814703038548,11.02380388602137,20.015629405620786,0.0,1.016025211249655,1.0731173020211031,10.007775610409226,3.9354646961992046,11.02380388602137,3.9355144262323734,11.080890369223823,8.775740139357993,8.775740142742706,13.943292853284788,13.94324316528548,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.48,-0.9298694824620952,-3.5762208995038236e-05,3.5762208995038236e-05,0.0,1.133039153265969,1.3362088240698426,10.007814703038548,11.140818094095522,20.015629405620786,0.0,1.133039153265969,1.3362088240698426,10.007776420679164,4.094042353245072,11.140818094095522,4.094856412882024,11.343981486193428,8.927752592990544,8.927752840784848,14.102634543094524,14.10182066355057,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.47,-0.8843473401988717,-3.533343758022056e-05,3.533343758022056e-05,0.0,1.2813047084035816,1.6782620766082914,10.007814703038548,11.28908407800455,20.015629405620786,0.0,1.2813047084035816,1.6782620766082914,10.007777456361993,4.3097699694477,11.28908407800455,4.313833594894902,11.68603440218547,9.133396127901676,9.1333989941717,14.321611210082807,14.317548029545407,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.46,-0.8263558220155005,-3.4760688066626244e-05,3.4760688066626244e-05,0.0,1.4387726667983713,2.051189511581242,10.007814703038548,11.446552609148853,20.015629405620786,0.0,1.4387726667983713,2.051189511581242,10.007778617403744,4.558143478935108,11.446552609148853,4.57064339304776,12.058961704069418,9.369319438605544,9.369335473922547,14.578420250324996,14.565921215980666,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.45,-0.7607472439897265,-3.4064918594367555e-05,3.4064918594367555e-05,0.0,1.5955968262289275,2.4304464084681285,10.007814703038548,11.603377464348881,20.015629405620786,0.0,1.5955968262289275,2.4304464084681285,10.007779904487023,4.826321535921409,11.603377464348881,4.85570362788539,12.438218734898754,9.624067690466973,9.624128086517771,14.863479462314814,14.834098898273709,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.44,-0.6925924115102191,-3.326622717736427e-05,3.326622717736427e-05,0.0,1.7476083121802617,2.8026242128503043,10.007814703038548,11.755389748991632,20.015629405620786,0.0,1.7476083121802617,2.8026242128503043,10.007781761374844,5.164913889098187,11.755389748991632,5.106894238636414,12.81039696502856,9.891698386128496,9.891875131511739,15.114671195769262,15.172688428807561,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.43,-0.6264879958308995,-3.2381585640450794e-05,3.2381585640450794e-05,0.0,1.893165408255328,3.1598428206797564,10.007814703038548,11.900947729708236,20.015629405620786,0.0,1.893165408255328,3.1598428206797564,10.007781424533562,5.496169048206127,11.900947729708236,5.394977677935316,13.167616278417285,10.16874744558956,10.169185973743566,15.402754218739943,15.503942040908811,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.42,-0.5659600056313536,-3.142324146665487e-05,3.142324146665487e-05,0.0,2.0317855433545446,3.4976110810777357,10.007814703038548,12.039568823151626,20.015629405620786,0.0,2.0317855433545446,3.4976110810777357,10.007783105549038,5.847644546273273,12.039568823151626,5.687019457849203,13.505385476253593,10.452942125284835,10.453892428307483,15.694795588151976,15.855415788475568,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.41000000000000003,-0.5131334568831392,-3.0397367595469404e-05,3.0397367595469404e-05,0.0,2.163524700371539,3.8139159438599393,10.007814703038548,12.171309006042492,20.015629405620786,0.0,2.163524700371539,3.8139159438599393,10.007784470828199,6.216993007027469,12.171309006042492,5.980282396873406,13.821691435673898,10.742627748252772,10.744496431223325,15.988058136920841,16.22476236236426,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.4,-0.46875944127606317,-2.930201810613653e-05,2.930201810613653e-05,0.0,2.2886798937791752,4.108600346282287,10.007814703038548,12.296465294799617,20.015629405620786,0.0,2.2886798937791752,4.108600346282287,10.007785789606515,6.601141319188287,12.296465294799617,6.272596112809765,14.116377015937559,11.036491581497302,11.039889962575586,16.2803714949915,16.608908715896604,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.39,-0.43253285452146883,-2.8122751103865085e-05,2.8122751103865085e-05,0.0,2.407641633307975,4.382750412094481,10.007814703038548,12.415428213595419,20.015629405620786,0.0,2.407641633307975,4.382750412094481,10.00778709283665,6.996474706211188,12.415428213595419,6.5622202612788385,14.39052827538444,11.333419714069407,11.339216843666861,16.56999532814814,17.00424011362304,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.38,-0.4035231732073896,-2.6821788082997955e-05,2.6821788082997955e-05,0.0,2.520820406206269,4.638117639205149,10.007814703038548,12.528608287456734,20.015629405620786,0.0,2.520820406206269,4.638117639205149,10.007788387915383,7.399176924560123,12.528608287456734,6.8477580611639155,14.64589666773253,11.632418565869614,11.64179228299679,16.855532863664905,17.406940315080647,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.37,-0.3805537961671064,-2.530764646735406e-05,2.530764646735406e-05,0.0,2.6286111385877007,4.876668481008295,10.007814703038548,12.636400533979781,20.015629405620786,0.0,2.6286111385877007,4.876668481008295,10.007789677907908,7.80554266774439,12.636400533979781,7.128094797923495,14.884448622801926,11.932570398116013,11.947052330059364,17.813303968393825,17.13586939361238,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.36,-0.3624544383992543,-2.333018767330941e-05,2.333018767330941e-05,0.0,2.731377477526479,5.100300516653704,10.007814703038548,12.739168850377354,20.015629405620786,0.0,2.731377477526479,5.100300516653704,10.007790966612475,8.212179277503395,12.739168850377354,7.402350237204587,15.108081711343033,12.233007973944865,12.254518077068752,18.219938305001705,17.410124688434365,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
