beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.7000000000000001,-0.4365742640280501,crossing,3,9,"|0,1>",unlabeled,0.0
0.7000000000000001,-0.4365657931974238,crossing,3,8,"|0,1>","|5,0>",0.0
0.7000000000000001,-0.3381613012693795,crossing,5,9,"|1,1>",unlabeled,0.0
0.7000000000000001,-0.3359762838435884,crossing,5,8,"|1,1>","|5,0>",0.0
0.7000000000000001,-0.3144532270548268,crossing,3,4,"|0,1>","|4,0>",0.0
0.7000000000000001,-0.24532913928618091,crossing,3,6,"|0,1>","|3,0>",0.0
0.7000000000000001,-0.24389261120901565,crossing,10,11,"|0,2>","|6,0>",0.0
0.7000000000000001,-0.17691733695534506,crossing,7,9,"|2,1>",unlabeled,0.0
0.7000000000000001,-0.16623044058620537,crossing,4,5,"|4,0>","|1,1>",0.0
0.7000000000000001,-0.09141789394483261,crossing,7,8,"|2,1>","|5,0>",0.0
0.7000000000000001,0.09141789394463266,crossing,7,8,"|2,1>","|5,0>",0.0
0.7000000000000001,0.1662304405861034,crossing,4,5,"|4,0>","|1,1>",0.0
0.7000000000000001,0.1769173369553063,crossing,7,9,"|2,1>",unlabeled,0.0
0.7000000000000001,0.24389261120901734,crossing,10,11,"|0,2>","|6,0>",0.0
0.7000000000000001,0.2453291392861928,crossing,3,6,"|0,1>","|3,0>",0.0
0.7000000000000001,0.3144532270548212,crossing,3,4,"|0,1>","|4,0>",0.0
0.7000000000000001,0.3359762838435619,crossing,5,8,"|1,1>","|5,0>",0.0
0.7000000000000001,0.33816130126939975,crossing,5,9,"|1,1>",unlabeled,0.0
0.7000000000000001,0.43656579319738803,crossing,3,8,"|0,1>","|5,0>",0.0
0.7000000000000001,0.4365742640280345,crossing,3,9,"|0,1>",unlabeled,0.0
0.7000000000000001,0.44665110655518037,crossing,4,6,"|4,0>","|3,0>",0.0
0.7000000000000001,0.4466529367023119,crossing,10,11,"|0,2>","|6,0>",0.0
0.7000000000000001,0.4889248628991763,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,0.49939440271996505,crossing,5,7,unlabeled,unlabeled,0.0
0.7000000000000001,0.49946548575685207,crossing,1,2,unlabeled,unlabeled,0.0
0.8000000000000002,-0.49938288124273683,crossing,1,2,unlabeled,unlabeled,0.0
0.8000000000000002,-0.49929308715312526,crossing,5,7,unlabeled,unlabeled,0.0
0.8000000000000002,-0.48492951522694394,crossing,8,9,unlabeled,unlabeled,0.0
0.8000000000000002,-0.4466555469468712,crossing,10,11,"|3,1>","|6,0>",0.0
0.8000000000000002,-0.4466531952652103,crossing,4,6,"|4,0>","|3,0>",0.0
0.8000000000000002,-0.44,avoided,8,9,"|5,0>","|0,2>",2.6203863626506063e-05
0.8000000000000002,-0.4378003796777977,crossing,3,9,"|0,1>","|0,2>",0.0
0.8000000000000002,-0.4377957100810511,crossing,3,8,"|0,1>","|5,0>",0.0
0.8000000000000002,-0.33959991162338476,crossing,5,9,"|1,1>","|0,2>",0.0
0.8000000000000002,-0.3374535375789746,crossing,5,8,"|1,1>","|5,0>",0.0
0.8000000000000002,-0.31539334139286296,crossing,3,4,"|0,1>","|4,0>",0.0
0.8000000000000002,-0.24726706411963223,crossing,3,6,"|0,1>","|3,0>",0.0
0.8000000000000002,-0.2361340167916811,crossing,10,11,"|3,1>","|6,0>",0.0
0.8000000000000002,-0.17833049924315109,crossing,7,9,"|2,1>","|0,2>",0.0
0.8000000000000002,-0.16883473335999674,crossing,4,5,"|4,0>","|1,1>",0.0
0.8000000000000002,-0.09727584725436685,crossing,7,8,"|2,1>","|5,0>",0.0
0.8000000000000002,0.09727584725399317,crossing,7,8,"|2,1>","|5,0>",0.0
0.8000000000000002,0.1688347333598743,crossing,4,5,"|4,0>","|1,1>",0.0
