beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz,gap_MHz
0.01,0.4140364916674657,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.01,0.4149741417431122,crossing,6,8,"|2,1>","|6,1>",0.0,0.0
0.01,0.49984683137689623,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.01,0.4998472645050844,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.4999577749219754,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.015,-0.49977062719507054,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.49976965264902046,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,-0.4136213875276096,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.015,-0.395,avoided,6,8,"|3,1>","|4,1>",0.0039661419945673515,3.9661419945673515
0.015,-0.39428008153891675,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.015,-0.3913612704169922,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,-0.3766697292404754,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,-0.3112322271157225,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,-0.3040146017117286,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.015,-0.24712402612965859,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.015,-0.24712120861717743,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.015,-0.1904103204845904,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.015,-0.17336200424599488,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.015,-0.05399831626064728,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.015,0.05399831626103694,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.015,0.17336200424591333,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.015,0.19041032048427736,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.015,0.24712120861704293,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.015,0.24712402612935694,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.015,0.30401460171173106,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.015,0.31123222711570014,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,0.3766697292405431,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,0.39136127041693175,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,0.39428008153818117,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.015,0.395,avoided,6,8,"|3,1>","|4,1>",0.003966141989707239,3.966141989707239
0.015,0.41362138753014266,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.015,0.49976965264855877,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,0.4997706271952795,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,0.4998715861819497,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.02,-0.49996331957817514,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.02,-0.49969384398323163,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.4996921114755858,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,-0.41269732728938524,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.02,-0.395,avoided,6,8,"|3,1>","|4,1>",0.00515480901947285,5.15480901947285
0.02,-0.3944722647530427,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.02,-0.3913344661341625,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,-0.39,avoided,8,9,"|4,1>","|3,1>",0.006153259927174304,6.153259927174304
0.02,-0.3766432504854407,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,-0.31117764761373007,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,-0.30396275899222364,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.02,-0.2470605860514778,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.02,-0.24705462045974663,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.02,-0.19046913730198728,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.02,-0.17323501588639784,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.02,-0.05353307158756194,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.02,0.05353307158745305,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.02,0.17323501588629872,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.02,0.1904691373015735,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.02,0.24705462045944798,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.02,0.24706058605129785,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.02,0.30396275899216735,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.02,0.3111776476137445,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,0.37664325048546626,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,0.39,avoided,8,9,"|4,1>","|3,1>",0.0061532599272027255,6.1532599272027255
0.02,0.39133446613415546,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,0.39447226475233127,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.02,0.395,avoided,6,8,"|3,1>","|4,1>",0.005154809017625439,5.154809017625439
0.02,0.41269732729176056,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.02,0.4996921114751101,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,0.49969384398288913,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,0.49996218631832245,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.025,-0.4999623807072427,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.025,-0.49961692147463893,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.025,-0.49961421443381687,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.025,-0.41194229149634065,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.025,-0.395,avoided,6,8,"|3,1>","|4,1>",0.006369431532405656,6.369431532405656
0.025,-0.394684033350932,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.025,-0.39131078188449836,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.025,-0.39,avoided,8,9,"|4,1>","|3,1>",0.006364331091418762,6.364331091418762
0.025,-0.37662007601570163,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.025,-0.31112899990092807,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.025,-0.3039163946663822,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.025,-0.2470086085099219,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.025,-0.24699807656814643,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.025,-0.19,avoided,3,7,"|1,1>","|3,0>",0.0057503573393233864,5.750357339323386
0.025,-0.17312217581161288,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.025,-0.05312629277440473,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.025,0.05312629277461827,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.025,0.1731221758115424,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.025,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.005750357334463274,5.750357334463274
0.025,0.24699807656802103,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.025,0.24700860850968284,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.025,0.3039163946664631,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.025,0.3111289999009012,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.025,0.3766200760157517,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.025,0.39,avoided,8,9,"|4,1>","|3,1>",0.006364331090267683,6.364331090267683
0.025,0.39131078188453666,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.025,0.3946840333502962,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.025,0.395,avoided,6,8,"|3,1>","|4,1>",0.006369431530515612,6.369431530515612
0.025,0.4119422914951833,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.025,0.4996142144334674,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.025,0.49961692147477355,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.025,0.49993553347527797,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.03,-0.4999687370355005,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.03,-0.49953986803990663,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.49953596993311933,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,-0.4112587938526226,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.03,-0.395,avoided,6,8,"|3,1>","|4,1>",0.007602588615256423,7.602588615256423
0.03,-0.39492347560713703,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.03,-0.3912902922765864,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,-0.39,avoided,8,9,"|4,1>","|3,1>",0.006620335365866481,6.620335365866481
0.03,-0.3766005742885259,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,-0.3110858691646406,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,-0.30387651812983146,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.03,-0.2469687317713622,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.03,-0.24695227640868248,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.03,-0.19,avoided,3,7,"|1,1>","|3,0>",0.006940906625175103,6.940906625175103
0.03,-0.17302350755459822,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.03,-0.05278051014439303,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.03,0.052780510144665456,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.03,0.1730235075545392,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.03,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.0069409066217787085,6.9409066217787085
0.03,0.24695227640849884,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.03,0.24696873177116185,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.03,0.3038765181298717,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.03,0.3110858691646244,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,0.3766005742885727,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,0.39,avoided,8,9,"|4,1>","|3,1>",0.006620335365553842,6.620335365553842
0.03,0.3912902922765502,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,0.3949234756064391,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.03,0.395,avoided,6,8,"|3,1>","|4,1>",0.007602588612243721,7.602588612243721
0.03,0.41125879385235353,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.03,0.4995359699330362,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,0.4995398680399519,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,0.49996620219389265,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.034999999999999996,-0.4999783513935551,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.034999999999999996,-0.4994626879739534,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,-0.49945738226565956,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.495,avoided,3,4,"|4,1>","|6,2>",1.3026060230458825e-07,0.00013026060230458825
0.034999999999999996,-0.4106226141875172,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.3960116394193979,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.034999999999999996,-0.3912719605073461,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,-0.39,avoided,8,9,"|4,1>","|3,1>",0.0069181068175367955,6.9181068175367955
0.034999999999999996,-0.37658343594812893,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,-0.3110465093795055,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,-0.3038407027637755,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.034999999999999996,-0.2469378418745918,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,-0.24691417456898587,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.034999999999999996,-0.19,avoided,3,7,"|1,1>","|3,0>",0.008179698999157381,8.179698999157381
0.034999999999999996,-0.17293426654613883,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.034999999999999996,-0.05248363064729048,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.034999999999999996,0.052483630647228045,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.034999999999999996,0.1729342665460556,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.034999999999999996,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.008179698993473039,8.179698993473039
0.034999999999999996,0.24691417456883755,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.034999999999999996,0.24693784187438875,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,0.30384070276371117,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.034999999999999996,0.31104650937949146,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,0.3765834359481831,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,0.39,avoided,8,9,"|4,1>","|3,1>",0.006918106817423109,6.918106817423109
0.034999999999999996,0.39127196050728996,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,0.3960116394195975,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.034999999999999996,0.41062261419120366,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,0.495,avoided,3,4,"|4,1>","|6,2>",1.3026024703322037e-07,0.00013026024703322037
0.034999999999999996,0.4994573822661362,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,0.499462687973933,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,0.49998260684367457,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.04,-0.49938538614217237,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04,-0.499378456330706,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,-0.496930459959132,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.04,-0.41001337542580213,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,-0.3972976351026697,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.04,-0.391255461536734,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,-0.39,avoided,8,9,"|3,1>","|4,1>",0.007253650673334278,7.253650673334278
0.04,-0.37656830153098925,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,-0.31101026651113156,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,-0.3038083454952294,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04,-0.24691486335183357,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,-0.24688287036197284,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.04,-0.18910965405670738,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.04,-0.17285289740823398,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04,-0.05223302256880405,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.04,0.05223302256857125,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.04,0.17285289740817633,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04,0.18910965405701616,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.04,0.24688287036184217,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.04,0.24691486335166837,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,0.30380834549521074,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04,0.31101026651112257,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,0.3765683015309961,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,0.39,avoided,8,9,"|3,1>","|4,1>",0.007253650673405332,7.253650673405332
0.04,0.3912554615367209,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,0.39729763510252614,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.04,0.4100133754271392,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,0.4949639114215676,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.04,0.49937845633057654,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,0.49938538614208455,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.045000000000000005,-0.49930796546716616,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.045000000000000005,-0.49929919504480375,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.045000000000000005,-0.4977429168258872,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.045000000000000005,-0.49490809903636473,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.045000000000000005,-0.40789169969086675,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.045000000000000005,-0.3984398529241251,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.045000000000000005,-0.39124010935992753,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.045000000000000005,-0.39,avoided,8,9,"|3,1>","|4,1>",0.007624637403736756,7.624637403736756
0.045000000000000005,-0.3765542684738382,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.045000000000000005,-0.31097604570193477,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.045000000000000005,-0.3037777342274214,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.045000000000000005,-0.2468976104562128,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.045000000000000005,-0.24685630779718737,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.045000000000000005,-0.1890080588198745,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.045000000000000005,-0.17277628761507977,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.045000000000000005,-0.052022078740523565,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.045000000000000005,0.052022078740210316,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.045000000000000005,0.17277628761507116,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.045000000000000005,0.18900805882016475,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.045000000000000005,0.24685630779708578,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.045000000000000005,0.2468976104560651,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.045000000000000005,0.3037777342274383,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.045000000000000005,0.31097604570193915,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.045000000000000005,0.3765542684738596,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.045000000000000005,0.39,avoided,8,9,"|3,1>","|4,1>",0.007624637402756207,7.624637402756207
0.045000000000000005,0.3912401093599061,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.045000000000000005,0.39843985292229045,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.045000000000000005,0.40789169969538386,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.045000000000000005,0.4949080990546054,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.045000000000000005,0.49774291873788884,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.045000000000000005,0.4992991950450439,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.045000000000000005,0.49930796546723016,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.05,-0.4992304285684565,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
