beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.5,0.17000000000000004,avoided,6,9,"|1,2>","|3,1>",0.03999569965266403
0.5,0.17430898748112458,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,0.19354320083894078,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,0.22529810422460372,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,0.24690606100467835,crossing,2,3,"|0,1>","|2,0>",0.0
0.5,0.25281479534072115,crossing,8,11,"|0,2>","|4,0>",0.0
0.5,0.27545428902776703,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,0.3047944505211038,crossing,8,10,"|0,2>","|5,0>",0.0
0.5,0.3084326421534314,crossing,6,8,"|1,2>","|0,2>",0.0
0.5,0.31142114088774947,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,0.3256573458321746,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,0.3771392607357943,crossing,2,7,"|0,1>","|3,0>",0.0
0.5,0.37714075755235626,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,0.38,avoided,6,10,"|1,2>","|5,0>",0.020058780838070334
0.5,0.391718193187568,crossing,2,4,"|0,1>","|2,1>",0.0
0.5,0.4058158080217732,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.02356859808249112
0.5,0.41323967456111094,crossing,6,11,"|1,2>","|4,0>",0.0
0.5,0.4180626915339121,crossing,10,11,"|5,0>","|4,0>",0.0
0.5,0.4466596666845911,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,0.44666264526553073,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,0.49903429145020295,crossing,5,6,unlabeled,unlabeled,0.0
0.5,0.49914685260497815,crossing,1,3,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49896234382552695,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4987992279141896,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4939202593839193,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4466688466246226,crossing,8,9,"|0,2>","|3,1>",0.0
0.6000000000000001,-0.44666446440582686,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,-0.41798827317469717,crossing,10,11,"|5,0>","|4,0>",0.0
0.6000000000000001,-0.4133854948950683,crossing,6,11,"|1,2>","|4,0>",0.0
0.6000000000000001,-0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.02752176496261427
0.6000000000000001,-0.40581598146922065,crossing,8,9,"|0,2>","|3,1>",0.0
0.6000000000000001,-0.3918198491206628,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,-0.38,avoided,6,10,"|1,2>","|5,0>",0.023871420630825924
0.6000000000000001,-0.37725690255401495,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,-0.3772111622310949,crossing,8,9,"|0,2>","|3,1>",0.0
0.6000000000000001,-0.32564249080072477,crossing,6,10,"|1,2>","|5,0>",0.0
0.6000000000000001,-0.3114953805096044,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,-0.3085624035447571,crossing,6,8,"|1,2>","|0,2>",0.0
0.6000000000000001,-0.3049100001559729,crossing,8,10,"|0,2>","|5,0>",0.0
0.6000000000000001,-0.2754526774207258,crossing,6,10,"|1,2>","|5,0>",0.0
0.6000000000000001,-0.253092526205571,crossing,8,11,"|0,2>","|4,0>",0.0
0.6000000000000001,-0.2525744524640752,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,-0.22529779488055274,crossing,6,10,"|1,2>","|5,0>",0.0
0.6000000000000001,-0.193874016340306,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,-0.1745055470009408,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,-0.16999999999999998,avoided,6,9,"|1,2>","|3,1>",0.03381062547875047
0.6000000000000001,-0.10218340351809659,crossing,6,10,"|1,2>","|5,0>",0.0
0.6000000000000001,-0.06,avoided,4,11,"|2,1>","|4,0>",0.02597133288054465
0.6000000000000001,0.06000000000000005,avoided,4,11,"|2,1>","|4,0>",0.025971332879606734
0.6000000000000001,0.10218340351820042,crossing,6,10,"|1,2>","|5,0>",0.0
0.6000000000000001,0.17000000000000004,avoided,6,9,"|1,2>","|3,1>",0.033810625480228396
0.6000000000000001,0.17450554700089246,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,0.19387401634026866,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,0.2252977948805501,crossing,6,10,"|1,2>","|5,0>",0.0
0.6000000000000001,0.2525744524641877,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,0.2530925262056097,crossing,8,11,"|0,2>","|4,0>",0.0
0.6000000000000001,0.27545267742073176,crossing,6,10,"|1,2>","|5,0>",0.0
0.6000000000000001,0.30491000015598146,crossing,8,10,"|0,2>","|5,0>",0.0
0.6000000000000001,0.3085624035447593,crossing,6,8,"|1,2>","|0,2>",0.0
0.6000000000000001,0.3114953805096054,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,0.32564249080070373,crossing,6,10,"|1,2>","|5,0>",0.0
0.6000000000000001,0.3772111622310966,crossing,8,9,"|0,2>","|3,1>",0.0
0.6000000000000001,0.3772569025540148,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,0.38,avoided,6,10,"|1,2>","|5,0>",0.023871420629532736
0.6000000000000001,0.3918198491206371,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,0.4058159814692289,crossing,8,9,"|0,2>","|3,1>",0.0
0.6000000000000001,0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.027521764961662143
0.6000000000000001,0.4133854948951014,crossing,6,11,"|1,2>","|4,0>",0.0
0.6000000000000001,0.417988273174759,crossing,10,11,"|5,0>","|4,0>",0.0
0.6000000000000001,0.44666446440583985,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,0.4466688466246215,crossing,8,9,"|0,2>","|3,1>",0.0
0.6000000000000001,0.48996700363560963,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,0.4987992279143256,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,0.4989623438255395,crossing,1,2,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49877302184073846,crossing,1,2,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4985467349726241,crossing,5,6,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49777920529816655,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4939394401732284,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4897700958166614,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.446675561919161,crossing,8,9,"|0,2>","|3,1>",0.0
0.7000000000000001,-0.44666937474739304,crossing,4,7,"|2,1>","|3,0>",0.0
0.7000000000000001,-0.4180108763724998,crossing,10,11,"|5,0>","|4,0>",0.0
0.7000000000000001,-0.4135452543425091,crossing,6,11,"|1,2>","|4,0>",0.0
0.7000000000000001,-0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.03016982723646322
0.7000000000000001,-0.40581623617276624,crossing,8,9,"|0,2>","|3,1>",0.0
0.7000000000000001,-0.3920124448856657,crossing,3,4,"|0,1>","|2,1>",0.0
0.7000000000000001,-0.3775099093888131,crossing,3,7,"|0,1>","|3,0>",0.0
0.7000000000000001,-0.3769737435661423,crossing,8,9,"|0,2>","|3,1>",0.0
0.7000000000000001,-0.37,avoided,6,10,"|1,2>","|5,0>",0.026909824564967266
0.7000000000000001,-0.32562594443949133,crossing,6,10,"|1,2>","|5,0>",0.0
0.7000000000000001,-0.311707880815148,crossing,4,5,"|2,1>","|1,1>",0.0
0.7000000000000001,-0.30853154872071,crossing,6,8,"|1,2>","|0,2>",0.0
0.7000000000000001,-0.3048437254287897,crossing,8,10,"|0,2>","|5,0>",0.0
0.7000000000000001,-0.2754507227914504,crossing,6,10,"|1,2>","|5,0>",0.0
0.7000000000000001,-0.2533046049035221,crossing,8,11,"|0,2>","|4,0>",0.0
0.7000000000000001,-0.2528270859045087,crossing,2,3,"|2,0>","|0,1>",0.0
0.7000000000000001,-0.22529737597614083,crossing,6,10,"|1,2>","|5,0>",0.0
0.7000000000000001,-0.19422348767331782,crossing,5,7,"|1,1>","|3,0>",0.0
0.7000000000000001,-0.1744380709713914,crossing,4,8,"|2,1>","|0,2>",0.0
0.7000000000000001,-0.16999999999999998,avoided,6,9,"|1,2>","|3,1>",0.03152734747718
0.7000000000000001,-0.10205788775088874,crossing,6,10,"|1,2>","|5,0>",0.0
0.7000000000000001,-0.06,avoided,4,11,"|2,1>","|4,0>",0.029580919991801125
0.7000000000000001,0.06000000000000005,avoided,4,11,"|2,1>","|4,0>",0.029580919991190058
0.7000000000000001,0.102057887750977,crossing,6,10,"|1,2>","|5,0>",0.0
0.7000000000000001,0.17000000000000004,avoided,6,9,"|1,2>","|3,1>",0.03152734747729369
0.7000000000000001,0.17443807097133268,crossing,4,8,"|2,1>","|0,2>",0.0
0.7000000000000001,0.19422348767328904,crossing,5,7,"|1,1>","|3,0>",0.0
0.7000000000000001,0.2252973759761326,crossing,6,10,"|1,2>","|5,0>",0.0
0.7000000000000001,0.2528270859044945,crossing,2,3,"|2,0>","|0,1>",0.0
0.7000000000000001,0.2533046049035351,crossing,8,11,"|0,2>","|4,0>",0.0
0.7000000000000001,0.27545072279145405,crossing,6,10,"|1,2>","|5,0>",0.0
0.7000000000000001,0.3048437254287699,crossing,8,10,"|0,2>","|5,0>",0.0
0.7000000000000001,0.30853154872071226,crossing,6,8,"|1,2>","|0,2>",0.0
0.7000000000000001,0.3117078808151218,crossing,4,5,"|2,1>","|1,1>",0.0
0.7000000000000001,0.3256259444394645,crossing,6,10,"|1,2>","|5,0>",0.0
0.7000000000000001,0.37,avoided,6,10,"|1,2>","|5,0>",0.02690982456419988
0.7000000000000001,0.37697374356613367,crossing,8,9,"|0,2>","|3,1>",0.0
0.7000000000000001,0.37750990938882756,crossing,3,7,"|0,1>","|3,0>",0.0
0.7000000000000001,0.39201244488563336,crossing,3,4,"|0,1>","|2,1>",0.0
0.7000000000000001,0.40581623617277945,crossing,8,9,"|0,2>","|3,1>",0.0
0.7000000000000001,0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.030169827235340563
0.7000000000000001,0.4135452543424845,crossing,6,11,"|1,2>","|4,0>",0.0
0.7000000000000001,0.4180108763725104,crossing,10,11,"|5,0>","|4,0>",0.0
0.7000000000000001,0.4466693747473598,crossing,4,7,"|2,1>","|3,0>",0.0
0.7000000000000001,0.44667556191919083,crossing,8,9,"|0,2>","|3,1>",0.0
