beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.2,-0.4165094048222848,crossing,10,11,"|1,2>","|4,0>",0.0
0.2,-0.4137183712308823,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,-0.40581712933909925,crossing,6,9,"|0,2>","|3,1>",0.0
0.2,-0.4,avoided,10,11,"|1,2>","|4,0>",0.013101300392932558
0.2,-0.3913846380712731,crossing,2,5,"|0,1>","|2,1>",0.0
0.2,-0.38,avoided,7,10,"|5,0>","|1,2>",0.01425390094654233
0.2,-0.3767519207922004,crossing,6,9,"|0,2>","|3,1>",0.0
0.2,-0.37675046864989514,crossing,2,8,"|0,1>","|3,0>",0.0
0.2,-0.32567912519467496,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,-0.3109996770705092,crossing,4,5,"|1,1>","|2,1>",0.0
0.2,-0.3077560062067393,crossing,6,10,"|0,2>","|1,2>",0.0
0.2,-0.3041085048844941,crossing,6,7,"|0,2>","|5,0>",0.0
0.2,-0.27545698707612404,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,-0.24678941854314698,crossing,2,3,"|0,1>","|2,0>",0.0
0.2,-0.2465074907744481,crossing,6,11,"|0,2>","|4,0>",0.0
0.2,-0.22529887783232816,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,-0.1924986212326648,crossing,4,8,"|1,1>","|3,0>",0.0
0.2,-0.17308315411461428,crossing,5,6,"|2,1>","|0,2>",0.0
0.2,-0.16999999999999998,avoided,9,10,"|3,1>","|1,2>",0.06712611275263214
0.2,-0.09918402967728668,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,-0.05356930303643878,crossing,5,11,"|2,1>","|4,0>",0.0
0.2,0.053569303036401214,crossing,5,11,"|2,1>","|4,0>",0.0
0.2,0.09918402967736482,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.17000000000000004,avoided,9,10,"|3,1>","|1,2>",0.06712611275312952
0.2,0.1730831541145813,crossing,5,6,"|2,1>","|0,2>",0.0
0.2,0.19249862123259506,crossing,4,8,"|1,1>","|3,0>",0.0
0.2,0.22529887783232594,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.24650749077434586,crossing,6,11,"|0,2>","|4,0>",0.0
0.2,0.24678941854296446,crossing,2,3,"|0,1>","|2,0>",0.0
0.2,0.27545698707611554,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.3041085048844628,crossing,6,7,"|0,2>","|5,0>",0.0
0.2,0.3077560062067199,crossing,6,10,"|0,2>","|1,2>",0.0
0.2,0.3109996770705187,crossing,4,5,"|1,1>","|2,1>",0.0
0.2,0.3256791251946576,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.3767504686499073,crossing,2,8,"|0,1>","|3,0>",0.0
0.2,0.37675192079219677,crossing,6,9,"|0,2>","|3,1>",0.0
0.2,0.38,avoided,7,10,"|5,0>","|1,2>",0.014253900946243903
0.2,0.39138463807124296,crossing,2,5,"|0,1>","|2,1>",0.0
0.2,0.4,avoided,10,11,"|1,2>","|4,0>",0.013101300392833082
0.2,0.40581712933910746,crossing,6,9,"|0,2>","|3,1>",0.0
0.2,0.4137183712306772,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.4165094048225011,crossing,10,11,"|1,2>","|4,0>",0.0
0.2,0.44665924808764973,crossing,5,8,"|2,1>","|3,0>",0.0
0.2,0.44666043172172304,crossing,6,9,"|0,2>","|3,1>",0.0
0.2,0.49913779016316534,crossing,4,7,unlabeled,unlabeled,0.0
0.2,0.4991827710140435,crossing,1,3,unlabeled,unlabeled,0.0
0.30000000000000004,-0.4987574751660515,crossing,1,3,unlabeled,unlabeled,0.0
0.30000000000000004,-0.4986564103054809,crossing,5,6,unlabeled,unlabeled,0.0
0.30000000000000004,-0.49570670176515924,crossing,8,9,unlabeled,unlabeled,0.0
0.30000000000000004,-0.493624796758062,crossing,4,7,unlabeled,unlabeled,0.0
0.30000000000000004,-0.48986960798212154,crossing,8,9,unlabeled,unlabeled,0.0
0.30000000000000004,-0.4466735959875972,crossing,8,9,"|3,1>","|1,2>",0.0
0.30000000000000004,-0.446670852988992,crossing,4,7,"|2,1>","|3,0>",0.0
0.30000000000000004,-0.41641502779394923,crossing,10,11,"|5,0>","|4,0>",0.0
0.30000000000000004,-0.41399196777376773,crossing,6,10,"|0,2>","|5,0>",0.0
0.30000000000000004,-0.4058189139348958,crossing,8,9,"|3,1>","|1,2>",0.0
0.30000000000000004,-0.39143587908192073,crossing,2,4,"|0,1>","|2,1>",0.0
0.30000000000000004,-0.38,avoided,6,10,"|0,2>","|5,0>",0.01969358719104264
0.30000000000000004,-0.3768105389176414,crossing,8,9,"|3,1>","|1,2>",0.0
0.30000000000000004,-0.37680698805483676,crossing,2,7,"|0,1>","|3,0>",0.0
0.30000000000000004,-0.33569626044950013,crossing,6,10,"|0,2>","|5,0>",0.0
0.30000000000000004,-0.3109189624520408,crossing,4,5,"|2,1>","|1,1>",0.0
0.30000000000000004,-0.3077875559241939,crossing,8,10,"|3,1>","|5,0>",0.0
0.30000000000000004,-0.3041268285434023,crossing,6,8,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.2862825109473208,crossing,6,8,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.2527682545136062,crossing,6,11,"|0,2>","|4,0>",0.0
0.30000000000000004,-0.24651256254170958,crossing,2,3,"|0,1>","|2,0>",0.0
0.30000000000000004,-0.2252988488432106,crossing,8,10,"|3,1>","|5,0>",0.0
0.30000000000000004,-0.19317998403237768,crossing,5,7,"|1,1>","|3,0>",0.0
0.30000000000000004,-0.17301613183325065,crossing,4,6,"|2,1>","|0,2>",0.0
0.30000000000000004,-0.1720323435957346,crossing,8,9,"|3,1>","|1,2>",0.0
0.30000000000000004,-0.09912472917021277,crossing,9,10,"|1,2>","|5,0>",0.0
0.30000000000000004,-0.04999999999999999,avoided,4,11,"|2,1>","|4,0>",0.018312100224775918
0.30000000000000004,0.050000000000000044,avoided,4,11,"|2,1>","|4,0>",0.018312100224264327
0.30000000000000004,0.09912472917029518,crossing,9,10,"|1,2>","|5,0>",0.0
0.30000000000000004,0.17203234359573433,crossing,8,9,"|3,1>","|1,2>",0.0
0.30000000000000004,0.17301613183322875,crossing,4,6,"|2,1>","|0,2>",0.0
0.30000000000000004,0.1931799840323493,crossing,5,7,"|1,1>","|3,0>",0.0
0.30000000000000004,0.22529884884320428,crossing,8,10,"|3,1>","|5,0>",0.0
0.30000000000000004,0.24651256254153692,crossing,2,3,"|0,1>","|2,0>",0.0
0.30000000000000004,0.25276825451364937,crossing,6,11,"|0,2>","|4,0>",0.0
0.30000000000000004,0.286282510947322,crossing,6,8,"|0,2>","|3,1>",0.0
0.30000000000000004,0.3041268285433682,crossing,6,8,"|0,2>","|3,1>",0.0
0.30000000000000004,0.30778755592418594,crossing,8,10,"|3,1>","|5,0>",0.0
0.30000000000000004,0.3109189624520065,crossing,4,5,"|2,1>","|1,1>",0.0
0.30000000000000004,0.3356962604495095,crossing,6,10,"|0,2>","|5,0>",0.0
0.30000000000000004,0.376806988054854,crossing,2,7,"|0,1>","|3,0>",0.0
0.30000000000000004,0.3768105389176018,crossing,8,9,"|3,1>","|1,2>",0.0
0.30000000000000004,0.38,avoided,6,10,"|0,2>","|5,0>",0.01969358719071579
0.30000000000000004,0.3914358790819033,crossing,2,4,"|0,1>","|2,1>",0.0
0.30000000000000004,0.4058189139348963,crossing,8,9,"|3,1>","|1,2>",0.0
0.30000000000000004,0.41399196777368646,crossing,6,10,"|0,2>","|5,0>",0.0
0.30000000000000004,0.4164150277940401,crossing,10,11,"|5,0>","|4,0>",0.0
0.30000000000000004,0.4466708529890245,crossing,4,7,"|2,1>","|3,0>",0.0
0.30000000000000004,0.44667359598761497,crossing,8,9,"|3,1>","|1,2>",0.0
0.30000000000000004,0.4898696079711638,crossing,8,9,unlabeled,unlabeled,0.0
0.30000000000000004,0.4899463824407719,crossing,4,7,unlabeled,unlabeled,0.0
0.30000000000000004,0.4957067018826542,crossing,8,9,unlabeled,unlabeled,0.0
0.30000000000000004,0.49865641030554986,crossing,5,6,unlabeled,unlabeled,0.0
0.30000000000000004,0.4987574751660149,crossing,1,3,unlabeled,unlabeled,0.0
0.4,-0.49832204329774843,crossing,1,2,unlabeled,unlabeled,0.0
0.4,-0.4981426991532493,crossing,5,6,unlabeled,unlabeled,0.0
0.4,-0.49742573574355814,crossing,8,9,unlabeled,unlabeled,0.0
0.4,-0.49678632782659427,crossing,4,7,unlabeled,unlabeled,0.0
0.4,-0.48961780332242727,crossing,4,7,unlabeled,unlabeled,0.0
0.4,-0.48944518484904154,crossing,8,9,unlabeled,unlabeled,0.0
0.4,-0.4466879066001413,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,-0.4466828750541976,crossing,4,7,"|2,1>","|3,0>",0.0
0.4,-0.41781271540560094,crossing,10,11,"|5,0>","|4,0>",0.0
0.4,-0.4132853756462694,crossing,6,11,"|1,2>","|4,0>",0.0
0.4,-0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.031583871574241584
0.4,-0.40582028796938274,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,-0.39154844097791996,crossing,3,4,"|0,1>","|2,1>",0.0
0.4,-0.376936036406806,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,-0.3769281176729524,crossing,3,7,"|0,1>","|3,0>",0.0
0.4,-0.37,avoided,6,10,"|1,2>","|5,0>",0.02523245297757626
0.4,-0.3256373916630885,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,-0.3109148084190723,crossing,4,5,"|2,1>","|1,1>",0.0
0.4,-0.30792915098999546,crossing,6,8,"|1,2>","|0,2>",0.0
0.4,-0.30424839581521623,crossing,8,10,"|0,2>","|5,0>",0.0
0.4,-0.27545325625531414,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,-0.25315400899193696,crossing,8,11,"|0,2>","|4,0>",0.0
0.4,-0.2526804792866865,crossing,2,3,"|2,0>","|0,1>",0.0
0.4,-0.22529856081415037,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,-0.19367367358057205,crossing,5,7,"|1,1>","|3,0>",0.0
0.4,-0.17316210962942258,crossing,4,8,"|2,1>","|0,2>",0.0
0.4,-0.16999999999999998,avoided,6,9,"|1,2>","|3,1>",0.05961837843128137
0.4,-0.09950290776693695,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,-0.04999999999999999,avoided,4,11,"|2,1>","|4,0>",0.024073847018414085
0.4,0.050000000000000044,avoided,4,11,"|2,1>","|4,0>",0.02407384701889015
0.4,0.09950290776689767,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,0.17000000000000004,avoided,6,9,"|1,2>","|3,1>",0.05961837843159401
0.4,0.1731621096293794,crossing,4,8,"|2,1>","|0,2>",0.0
0.4,0.1936736735805531,crossing,5,7,"|1,1>","|3,0>",0.0
0.4,0.22529856081415064,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,0.2526804792867356,crossing,2,3,"|2,0>","|0,1>",0.0
0.4,0.2531540089919161,crossing,8,11,"|0,2>","|4,0>",0.0
0.4,0.27545325625531775,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,0.3042483958152138,crossing,8,10,"|0,2>","|5,0>",0.0
0.4,0.307929150990001,crossing,6,8,"|1,2>","|0,2>",0.0
0.4,0.31091480841908115,crossing,4,5,"|2,1>","|1,1>",0.0
0.4,0.32563739166307976,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,0.37,avoided,6,10,"|1,2>","|5,0>",0.025232452977313358
0.4,0.37692811767296763,crossing,3,7,"|0,1>","|3,0>",0.0
0.4,0.37693603640683065,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,0.3915484409778998,crossing,3,4,"|0,1>","|2,1>",0.0
0.4,0.40582028796938957,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.031583871573865
0.4,0.41328537564625856,crossing,6,11,"|1,2>","|4,0>",0.0
0.4,0.4178127154055956,crossing,10,11,"|5,0>","|4,0>",0.0
0.4,0.44668287505415233,crossing,4,7,"|2,1>","|3,0>",0.0
0.4,0.446687906600165,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,0.4894451848411851,crossing,8,9,unlabeled,unlabeled,0.0
0.4,0.48961780331822996,crossing,4,7,unlabeled,unlabeled,0.0
0.4,0.49678632767769904,crossing,4,7,unlabeled,unlabeled,0.0
0.4,0.49742573583769256,crossing,8,9,unlabeled,unlabeled,0.0
0.4,0.4981426991532065,crossing,5,6,unlabeled,unlabeled,0.0
0.4,0.4983220432977535,crossing,1,2,unlabeled,unlabeled,0.0
0.5,-0.4978768274243581,crossing,1,2,unlabeled,unlabeled,0.0
0.5,-0.4977310439659999,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.4975969101959676,crossing,5,6,unlabeled,unlabeled,0.0
0.5,-0.497191830889314,crossing,4,7,unlabeled,unlabeled,0.0
0.5,-0.48920929535403784,crossing,4,7,unlabeled,unlabeled,0.0
0.5,-0.4888505329510198,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.44670349288658534,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.4466953546657818,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,-0.414263744531177,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,-0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.037770721155858666
0.5,-0.40582120695792456,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.405107683116377,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,-0.3917082727683202,crossing,3,4,"|0,1>","|2,1>",0.0
0.5,-0.37712830919137974,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.3771095171718358,crossing,3,7,"|0,1>","|3,0>",0.0
0.5,-0.37,avoided,10,11,"|3,1>","|5,0>",0.0306406342033938
0.5,-0.3109786103744461,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,-0.3081752525539266,crossing,8,11,"|0,2>","|5,0>",0.0
0.5,-0.30446924162813854,crossing,8,10,"|0,2>","|3,1>",0.0
0.5,-0.253491896808068,crossing,6,8,"|4,0>","|0,2>",0.0
0.5,-0.2529825771989443,crossing,2,3,"|2,0>","|0,1>",0.0
0.5,-0.1940418565492078,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,-0.17350605867926347,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,-0.17170785780645492,crossing,9,11,"|1,2>","|5,0>",0.0
0.5,-0.10048926718312225,crossing,9,10,"|1,2>","|3,1>",0.0
0.5,-0.04999999999999999,avoided,4,6,"|2,1>","|4,0>",0.030645397160192545
0.5,0.050000000000000044,avoided,4,6,"|2,1>","|4,0>",0.030645397160817822
0.5,0.10048926718309605,crossing,9,10,"|1,2>","|3,1>",0.0
0.5,0.17170785780645054,crossing,9,11,"|1,2>","|5,0>",0.0
0.5,0.17350605867925198,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,0.19404185654921793,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,0.2529825771989746,crossing,2,3,"|2,0>","|0,1>",0.0
0.5,0.2534918968080648,crossing,6,8,"|4,0>","|0,2>",0.0
0.5,0.30446924162814026,crossing,8,10,"|0,2>","|3,1>",0.0
0.5,0.3081752525539257,crossing,8,11,"|0,2>","|5,0>",0.0
0.5,0.3109786103744314,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,0.37,avoided,10,11,"|3,1>","|5,0>",0.030640634203592754
0.5,0.3771095171718392,crossing,3,7,"|0,1>","|3,0>",0.0
0.5,0.37712830919138807,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.39170827276831793,crossing,3,4,"|0,1>","|2,1>",0.0
0.5,0.40510768311637513,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,0.40582120695793894,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.03777072115561708
0.5,0.4142637445311833,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,0.44669535466578253,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,0.4467034928866621,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.4888505329303954,crossing,8,9,unlabeled,unlabeled,0.0
0.5,0.4892092953430373,crossing,4,7,unlabeled,unlabeled,0.0
0.5,0.4971918309209086,crossing,4,7,unlabeled,unlabeled,0.0
0.5,0.4975969101960095,crossing,5,6,unlabeled,unlabeled,0.0
0.5,0.49773104400008583,crossing,8,9,unlabeled,unlabeled,0.0
0.5,0.4978768274243665,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4978806011636711,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4974220054911513,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4972887022904077,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4970175029355107,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49420309853785127,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,-0.48867468774607575,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,-0.48793014446966126,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4467205630247353,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.4467083337447517,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,-0.414417819866606,crossing,6,10,"|3,1>","|4,0>",0.0
0.6000000000000001,-0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.04347841854117007
0.6000000000000001,-0.4058215752882069,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.3919120512328669,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,-0.37739233077174655,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.3773596299257852,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,-0.37,avoided,6,11,"|3,1>","|5,0>",0.03657780779392539
0.6000000000000001,-0.31111692586576567,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,-0.30853182625896564,crossing,8,11,"|0,2>","|5,0>",0.0
0.6000000000000001,-0.30479976047523766,crossing,6,8,"|3,1>","|0,2>",0.0
0.6000000000000001,-0.2537867230689245,crossing,8,10,"|0,2>","|4,0>",0.0
0.6000000000000001,-0.2532842489330272,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,-0.19432718016318462,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,-0.17405912564863188,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,-0.1713104677693725,crossing,9,11,"|1,2>","|5,0>",0.0
0.6000000000000001,-0.10164077697600282,crossing,6,9,"|3,1>","|1,2>",0.0
0.6000000000000001,-0.04999999999999999,avoided,4,10,"|2,1>","|4,0>",0.03829938992726767
0.6000000000000001,0.050000000000000044,avoided,4,10,"|2,1>","|4,0>",0.03829938992659265
0.6000000000000001,0.1016407769760098,crossing,6,9,"|3,1>","|1,2>",0.0
0.6000000000000001,0.17131046776937214,crossing,9,11,"|1,2>","|5,0>",0.0
0.6000000000000001,0.17405912564861242,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,0.1943271801631949,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,0.2532842489330587,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,0.2537867230689196,crossing,8,10,"|0,2>","|4,0>",0.0
0.6000000000000001,0.30479976047522955,crossing,6,8,"|3,1>","|0,2>",0.0
0.6000000000000001,0.30853182625897313,crossing,8,11,"|0,2>","|5,0>",0.0
0.6000000000000001,0.3111169258657528,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,0.37,avoided,6,11,"|3,1>","|5,0>",0.036577807793804595
0.6000000000000001,0.3773596299257924,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,0.3773923307717384,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.39191205123284795,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,0.4058215752882025,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.043478418540324526
0.6000000000000001,0.41441781986661724,crossing,6,10,"|3,1>","|4,0>",0.0
0.6000000000000001,0.44670833374478347,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,0.44672056302473784,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.4879301444391334,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,0.48867468774571493,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,0.48994739276141275,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,0.4970175029355075,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,0.49728870224834676,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,0.49742200549118426,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,0.4978806011458612,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49804103634505154,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49731569090360445,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49695718513147297,crossing,1,2,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49681041646961377,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4963989723258545,crossing,5,6,unlabeled,unlabeled,0.0
0.7000000000000001,-0.48975746041049717,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,-0.48792717361147064,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,-0.48627936863323296,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.446739495768669,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.4467218723372373,crossing,4,7,"|2,1>","|3,0>",0.0
0.7000000000000001,-0.4145278090407186,crossing,6,10,"|3,1>","|4,0>",0.0
0.7000000000000001,-0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.04809703312614033
0.7000000000000001,-0.40582155582122137,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.3921885132321913,crossing,3,4,"|0,1>","|2,1>",0.0
0.7000000000000001,-0.3777376980217309,crossing,3,7,"|0,1>","|3,0>",0.0
0.7000000000000001,-0.37759287437785727,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.36,avoided,6,11,"|3,1>","|5,0>",0.04257199592737493
0.7000000000000001,-0.31138683503599046,crossing,4,5,"|2,1>","|1,1>",0.0
0.7000000000000001,-0.30891578932276853,crossing,8,11,"|0,2>","|5,0>",0.0
0.7000000000000001,-0.3051593894757104,crossing,6,8,"|3,1>","|0,2>",0.0
0.7000000000000001,-0.2540174678913397,crossing,8,10,"|0,2>","|4,0>",0.0
0.7000000000000001,-0.25360074605915256,crossing,2,3,"|2,0>","|0,1>",0.0
0.7000000000000001,-0.19457435423624153,crossing,5,7,"|1,1>","|3,0>",0.0
0.7000000000000001,-0.17469819223284494,crossing,4,8,"|2,1>","|0,2>",0.0
0.7000000000000001,-0.17068880438380768,crossing,9,11,"|1,2>","|5,0>",0.0
0.7000000000000001,-0.10299647446225849,crossing,6,9,"|3,1>","|1,2>",0.0
0.7000000000000001,-0.06,avoided,4,10,"|2,1>","|4,0>",0.046677325654940205
0.7000000000000001,0.06000000000000005,avoided,4,10,"|2,1>","|4,0>",0.04667732565499705
