frequency_GHz,capacitance_pF,L_tot_nH,Z_ohm,beta,phi_ext_over_phi0,alpha_GHz,chi_GHz,abs_chi_GHz,state_0_0_GHz,state_1_0_GHz,state_2_0_GHz,state_0_1_GHz,state_1_1_GHz,state_0_2_GHz,tracked_level_0_GHz,tracked_level_1_GHz,tracked_level_2_GHz,tracked_level_3_GHz,tracked_level_4_GHz,tracked_level_5_GHz,tracked_level_6_GHz,tracked_level_7_GHz,tracked_level_8_GHz,tracked_level_9_GHz,tracked_level_10_GHz,tracked_level_11_GHz,tracked_level_0_label,tracked_level_1_label,tracked_level_2_label,tracked_level_3_label,tracked_level_4_label,tracked_level_5_label,tracked_level_6_label,tracked_level_7_label,tracked_level_8_label,tracked_level_9_label,tracked_level_10_label,tracked_level_11_label
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.14999999999999997,-0.28504561851266885,-0.0003448285731337819,0.0003448285731337819,0.0,4.075010279413107,7.8649749403135445,10.004248811050388,14.078914261890361,22.126472264989474,0.0,4.075010279413107,7.8649749403135445,10.004140087057692,14.271089264972346,14.078914261890361,11.338775969528342,17.868512002314276,17.41847348638987,18.261784439219525,21.342115439008836,20.00858132698818,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.14,-0.28448769227080106,-0.00033526343668199843,0.00033526343668199843,0.0,4.108607330951656,7.932726969632512,10.004248811050388,14.112520878565363,22.126472264989474,0.0,4.108607330951656,7.932726969632512,10.004154586923818,14.41997397263222,14.112520878565363,11.440731587849285,17.936305661299798,17.57403943312346,18.467086442466325,21.44407878599185,20.008610719739494,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.13,-0.2839862575706604,-0.00032660266040807073,0.00032660266040807073,0.0,4.139799762228705,7.99561326688675,10.004248811050388,14.143721970618685,22.126472264989474,0.0,4.139799762228705,7.99561326688675,10.004167995897518,14.557679134174009,14.143721970618685,11.53541831361855,17.999217856003355,17.71930845243446,18.659894653973396,21.5387727550399,20.008637912620742,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.12,-0.28353644155083657,-0.0003188105154947607,0.0003188105154947607,0.0,4.168608258701283,8.05368007585173,10.004248811050388,14.172538259236177,22.126472264989474,0.0,4.168608258701283,8.05368007585173,10.004180320350116,14.684420318294286,14.172538259236177,11.622889513598551,18.057302907609937,17.854170723302985,18.83979192475698,21.626250698820513,20.008662916529772,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.10999999999999999,-0.2831341660900648,-0.0003118492985265675,0.0003118492985265675,0.0,4.195051221158138,8.106968276226212,10.004248811050388,14.19898818291,22.126472264989474,0.0,4.195051221158138,8.106968276226212,10.00419156966916,14.800390414986566,14.19898818291,11.703193783070759,18.1106049071941,17.978531162488025,19.00641551904303,21.706561201837076,20.00868574852973,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.09999999999999998,-0.28277601232346683,-0.00030567963719363433,0.00030567963719363433,0.0,4.219144963051292,8.155513913779117,10.004248811050388,14.223088094464487,22.126472264989474,0.0,4.219144963051292,8.155513913779117,10.004201756065527,14.905760643818809,14.223088094464487,11.77637507368513,18.1591614364213,18.092307808207778,19.15945020843489,21.7797482073845,20.00870643141755,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.08999999999999997,-0.28245911309986127,-0.0003002610539510897,0.0003002610539510897,0.0,4.240903881829382,8.199348650558903,10.004248811050388,14.24485243182582,22.126472264989474,0.0,4.240903881829382,8.199348650558903,10.004210894212008,15.000681791017286,14.24485243182582,11.842472840858392,18.20300498835789,18.195430360978435,19.298623508926198,21.845851164195864,20.00872499303418,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.08000000000000002,-0.2821810670866398,-0.0002955526545918019,0.0002955526545918019,0.0,4.26034060720022,8.2385001473138,10.004248811050388,14.264293865596017,22.126472264989474,0.0,4.26034060720022,8.2385001473138,10.004219000754915,15.085285538410233,14.264293865596017,11.901522199830112,18.24216371510869,18.287838880207772,19.42370159259866,21.90490518198976,20.00874146529364,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.07,-0.2819398700477791,-0.0002915140109962522,0.0002915140109962522,0.0,4.277466128986475,8.272992387925171,10.004248811050388,14.281423426025867,22.126472264989474,0.0,4.277466128986475,8.272992387925171,10.004226093709235,15.1596857888631,14.281423426025867,11.953554082278231,18.27666191090546,18.369482632708184,19.534485582984644,21.95694118765823,20.008755882959974,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
10.0,4.0,0.063206,3.9751100613693704,0.5,-0.06,-0.2817338597240848,-0.00028810610098162215,0.00028810610098162215,0.0,4.292289906611643,8.302845953499201,10.004248811050388,14.29625061156105,22.126472264989474,0.0,4.292289906611643,8.302845953499201,10.004232191734587,15.2239799243564,14.29625061156105,11.998595387213015,18.306520362780788,18.44031908757762,19.630808187518397,22.001986075944956,20.008768282226583,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
