beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz,gap_MHz
0.005,0.39152170899418604,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.005,0.3949294670018891,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.005,0.3971871279143014,crossing,6,9,"|3,1>","|4,1>",0.0,0.0
0.005,0.41328666968191136,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.005,0.41406061392856597,crossing,6,8,"|2,1>","|6,1>",0.0,0.0
0.005,0.4999465524425945,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.005,0.499946628271444,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.01,-0.4998931174463207,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.01,-0.4998928141362199,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.01,-0.4139828852255629,crossing,6,8,"|2,1>","|6,1>",0.0,0.0
0.01,-0.4131970548573119,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.01,-0.3971823182114363,crossing,6,9,"|3,1>","|4,1>",0.0,0.0
0.01,-0.3949545632230115,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.01,-0.3914851273803225,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.01,-0.37682245043046764,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.01,-0.3114379794732238,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.01,-0.3043121368300549,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.01,-0.24748726291834683,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.01,-0.2474871951445835,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.01,-0.1907543972461849,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.01,-0.1739235103281722,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.01,-0.05596082950593394,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.01,0.0559608295060273,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.01,0.17392351032813014,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.01,0.19075439724595783,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.01,0.24748719514403006,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.01,0.24748726291809867,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.01,0.30431213683023517,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.01,0.31143797947320045,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.01,0.37682245043056506,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.01,0.39148512738027513,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.01,0.39495456322259614,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.01,0.3971823182108775,crossing,6,9,"|3,1>","|4,1>",0.0,0.0
0.01,0.4131970548575514,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.01,0.4139828852256113,crossing,6,8,"|2,1>","|6,1>",0.0,0.0
0.01,0.49989281413707726,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.01,0.49989311744704945,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.4998394940879076,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.49983881164634497,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,-0.4138995637077518,crossing,6,8,"|2,1>","|6,1>",0.0,0.0
0.015,-0.41310394645215076,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.015,-0.41000000000000003,avoided,8,9,"|2,1>","|3,1>",0.0015657163234266136,1.5657163234266136
0.015,-0.3972054408685815,crossing,6,9,"|2,1>","|4,1>",0.0,0.0
0.015,-0.3950319589147122,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.015,-0.39145720966051184,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,-0.3767933747916927,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,-0.3113829493418603,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,-0.30425738821371917,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.015,-0.24741278243716683,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.015,-0.2474125070228917,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.015,-0.19067990405597585,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.015,-0.1737924020193994,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.015,-0.05559936013427933,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.015,0.05559936013336446,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.015,0.1737924020193131,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.015,0.19067990405580262,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.015,0.24741250702259593,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.015,0.24741278243686846,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.015,0.3042573882136773,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.015,0.3113829493418405,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,0.37679337479173985,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,0.39145720966048136,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,0.3950319589143092,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.015,0.3972054408696673,crossing,6,9,"|2,1>","|4,1>",0.0,0.0
0.015,0.41000000000000003,avoided,8,9,"|2,1>","|3,1>",0.0015657163251887596,1.5657163251887596
0.015,0.41310394645278625,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.015,0.4138995637079063,crossing,6,8,"|2,1>","|6,1>",0.0,0.0
0.015,0.4998388116450304,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,0.4998394940872445,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.4999820685697891,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.02,-0.49978576553027787,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.49978455229416263,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,-0.4138050786344035,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.02,-0.41300959216764116,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.02,-0.41000000000000003,avoided,8,9,"|3,1>","|2,1>",0.0013480798573368702,1.3480798573368702
0.02,-0.3972484549988569,crossing,6,8,"|2,1>","|4,1>",0.0,0.0
0.02,-0.395175313227757,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.02,-0.39143451921862943,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,-0.3767703601802532,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,-0.3113373826263518,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,-0.30421330626059795,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.02,-0.24735432505546892,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.02,-0.24735324075530724,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.02,-0.1906488161330877,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.02,-0.17368524146870737,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.02,-0.05546232641063071,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.02,0.05546232640813079,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.02,0.17368524146858108,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.02,0.19064881613259935,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.02,0.24735324075524806,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.02,0.2473543250552705,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.02,0.3042133062606326,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.02,0.31133738262632255,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,0.376770360180304,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,0.3914345192185785,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,0.39517531322768534,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.02,0.3972484549995232,crossing,6,8,"|2,1>","|4,1>",0.0,0.0
0.02,0.41000000000000003,avoided,8,9,"|3,1>","|2,1>",0.0013480798581042563,1.3480798581042563
0.02,0.41300959216701744,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.02,0.4138050786339753,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.02,0.4997845522947946,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,0.49978576553025184,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.024999999999999998,-0.4999559144045968,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.024999999999999998,-0.499731940125359,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.024999999999999998,-0.49973004445938257,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.024999999999999998,-0.41371693346719834,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.024999999999999998,-0.4129313071445513,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.024999999999999998,-0.41000000000000003,avoided,8,9,"|3,1>","|2,1>",0.0010877707211136567,1.0877707211136567
0.024999999999999998,-0.3961242849246051,crossing,8,9,"|2,1>","|3,1>",0.0,0.0
0.024999999999999998,-0.395,avoided,6,9,"|4,1>","|3,1>",0.005791688098753411,5.791688098753411
0.024999999999999998,-0.3914147310443293,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.024999999999999998,-0.37675055923457784,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.024999999999999998,-0.3112972254556933,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.024999999999999998,-0.3041747075742744,crossing,6,9,"|6,0>","|0,2>",0.0,0.0
0.024999999999999998,-0.24730514422553296,crossing,6,8,"|2,1>","|0,2>",0.0,0.0
0.024999999999999998,-0.2473026742341375,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.024999999999999998,-0.19064981233648567,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.024999999999999998,-0.17359133528474582,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.024999999999999998,-0.0543824417082819,crossing,4,8,"|2,1>","|4,0>",0.0,0.0
0.024999999999999998,0.05438244170861018,crossing,4,8,"|2,1>","|4,0>",0.0,0.0
0.024999999999999998,0.17359133528467732,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.024999999999999998,0.19064981233612943,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.024999999999999998,0.24730267423391392,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.024999999999999998,0.24730514422530042,crossing,6,8,"|2,1>","|0,2>",0.0,0.0
0.024999999999999998,0.30417470757419657,crossing,6,9,"|6,0>","|0,2>",0.0,0.0
0.024999999999999998,0.3112972254556501,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.024999999999999998,0.3767505592345883,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.024999999999999998,0.39141473104432306,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.024999999999999998,0.395,avoided,6,9,"|4,1>","|3,1>",0.0057916880977586516,5.791688097758652
0.024999999999999998,0.39612428492348856,crossing,8,9,"|2,1>","|3,1>",0.0,0.0
0.024999999999999998,0.41000000000000003,avoided,8,9,"|3,1>","|2,1>",0.0010877707223926336,1.0877707223926336
0.024999999999999998,0.41293130714441895,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.024999999999999998,0.41371693346730476,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.024999999999999998,0.4997300444603759,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.024999999999999998,0.4997319401253719,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.4996780199908218,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.49967529024297896,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,-0.41093651826467614,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.03,-0.39672188858977536,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.03,-0.395,avoided,8,9,"|3,1>","|4,1>",0.006245232725603955,6.245232725603955
0.03,-0.39139708751957986,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,-0.3767331246885417,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,-0.31126099681911173,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,-0.3041401483324822,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.03,-0.24726326264858145,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.03,-0.24725876623788356,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.03,-0.19067451999994894,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.03,-0.17350710359978866,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.03,-0.05414966299560782,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.03,0.054149662995719466,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.03,0.1735071035997112,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.03,0.19067451999950086,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.03,0.24725876623763984,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.03,0.24726326264839965,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.03,0.30414014833262365,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.03,0.3112609968190738,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,0.37673312468856185,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,0.3913970875195041,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,0.395,avoided,8,9,"|3,1>","|4,1>",0.006245232726229233,6.245232726229233
0.03,0.39672188858681473,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.03,0.41093651826415356,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.03,0.4996752902439292,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,0.49967801999101996,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,0.49997177833162293,crossing,8,9,"|3,1>","|5,2>",0.0,0.0
0.034999999999999996,-0.49999127124949916,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.034999999999999996,-0.4996240090277302,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,-0.49962029357122284,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.4105433605597489,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.3973582850202783,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.034999999999999996,-0.3913814991696786,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,-0.39,avoided,8,9,"|4,1>","|3,1>",0.006478883868396679,6.478883868396679
0.034999999999999996,-0.3767180616107639,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,-0.31122831511486865,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,-0.30410977807324974,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.034999999999999996,-0.24722861029739399,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,-0.247221453690961,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.034999999999999996,-0.1907154928022499,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.034999999999999996,-0.17343200176378099,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.034999999999999996,-0.053906186874486894,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.034999999999999996,0.053906186874625894,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.034999999999999996,0.17343200176369386,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.034999999999999996,0.1907154928020562,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.034999999999999996,0.2472214536908112,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.034999999999999996,0.24722861029712928,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,0.3041097780731627,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.034999999999999996,0.3112283151148831,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,0.3767180616107874,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,0.39,avoided,8,9,"|4,1>","|3,1>",0.006478883866321894,6.478883866321894
0.034999999999999996,0.39138149916968445,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,0.397358285019791,crossing,6,9,"|2,1>","|3,1>",0.0,0.0
0.034999999999999996,0.41054336055986784,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,0.49962029357146326,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,0.49962400902752907,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,0.4999716427268582,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.04,-0.4995699090467249,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04,-0.49956505625038533,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,-0.4101376697443313,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,-0.3980093140529289,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,-0.39136735876632617,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,-0.39,avoided,8,9,"|3,1>","|4,1>",0.006689910302640101,6.689910302640101
0.04,-0.3767045976166583,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,-0.3111981704149687,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,-0.3040821582355438,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04,-0.2471994007853701,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,-0.24718894563977906,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.04,-0.19076541807300124,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.04,-0.17336325930885096,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04,-0.05367295045761161,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.04,0.0536729504578696,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.04,0.1733632593087945,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04,0.19076541807270614,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.04,0.24718894563971605,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.04,0.2471994007851136,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,0.30408215823564283,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04,0.31119817041495845,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,0.3767045976166801,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,0.39,avoided,8,9,"|3,1>","|4,1>",0.006689910303876445,6.689910303876445
0.04,0.39136735876629125,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,0.39800931405268347,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,0.4101376697458267,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,0.49956505625090586,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,0.49956990904666265,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04499999999999999,-0.49951572221845825,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04499999999999999,-0.4995095804560439,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04499999999999999,-0.408797184770333,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.04499999999999999,-0.39866181432958925,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04499999999999999,-0.39135416650055926,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04499999999999999,-0.39,avoided,8,9,"|3,1>","|4,1>",0.0069266340719025266,6.926634071902527
0.04499999999999999,-0.3766920847403391,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04499999999999999,-0.31116975183505585,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04499999999999999,-0.3040560688598633,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04499999999999999,-0.24717416944265636,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04499999999999999,-0.24715977250173046,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.04499999999999999,-0.19081951262077312,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.04499999999999999,-0.17329860507195904,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04499999999999999,-0.05345323029290733,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.04499999999999999,0.05345323029294612,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.04499999999999999,0.17329860507187655,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04499999999999999,0.19081951262054472,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.04499999999999999,0.24715977250159593,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.04499999999999999,0.24717416944241138,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04499999999999999,0.3040560688598916,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04499999999999999,0.311169751835075,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04499999999999999,0.37669208474038435,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04499999999999999,0.39,avoided,8,9,"|3,1>","|4,1>",0.006926634070708815,6.926634070708815
0.04499999999999999,0.391354166500525,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04499999999999999,0.39866181432714637,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04499999999999999,0.40879718477801924,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.04499999999999999,0.4995095804562732,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04499999999999999,0.49951572221834234,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.049999999999999996,-0.4994614512623521,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.049999999999999996,-0.4994538689576922,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.049999999999999996,-0.495,avoided,3,4,"|4,1>","|6,2>",1.2418924200119363e-07,0.00012418924200119363
0.049999999999999996,-0.40703096848627707,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
