beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz,gap_MHz
0.125,0.49867094575390536,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.125,0.4987156775508852,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.13,-0.49866334102602533,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.13,-0.4986149616387718,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.13,-0.49819648006651457,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.13,-0.49517779578241394,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.13,-0.4942676172845842,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.13,-0.405,avoided,6,8,"|2,1>","|3,1>",0.010532255304610771,10.532255304610771
0.13,-0.39150629972982365,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.13,-0.385,avoided,8,9,"|3,1>","|4,1>",0.01101145991157182,11.01145991157182
0.13,-0.3769750840697126,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.13,-0.31124817868153803,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.13,-0.3045682131400322,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.13,-0.24765665908273488,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.13,-0.2476124454738376,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.13,-0.19,avoided,3,7,"|1,1>","|3,0>",0.02548486827001284,25.48486827001284
0.13,-0.17385138409878736,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.13,-0.05499999999999999,avoided,4,6,"|2,1>","|4,0>",0.009181758094712222,9.181758094712222
0.13,0.05500000000000005,avoided,4,6,"|2,1>","|4,0>",0.009181758094200632,9.181758094200632
0.13,0.1738513840987293,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.13,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.02548486826870544,25.48486826870544
0.13,0.24761244547377476,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.13,0.247656659082641,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.13,0.30456821314002075,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.13,0.31124817868155535,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.13,0.3769750840697505,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.13,0.385,avoided,8,9,"|3,1>","|4,1>",0.011011459912367627,11.011459912367627
0.13,0.39150629972979456,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.13,0.405,avoided,6,8,"|2,1>","|3,1>",0.010532255304511295,10.532255304511295
0.13,0.49426761729330726,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.13,0.4949989402803227,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.13,0.4981964792886992,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.13,0.49861496163842345,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.13,0.49866334102593735,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.135,-0.4986109254769714,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.135,-0.49855875513109593,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.135,-0.49817259257623775,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.135,-0.4967844746776114,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.135,-0.4941923514092913,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.135,-0.405,avoided,6,8,"|2,1>","|3,1>",0.011027240319918974,11.027240319918974
0.135,-0.3915032960994046,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.135,-0.385,avoided,8,9,"|3,1>","|4,1>",0.011282531544850372,11.282531544850372
0.135,-0.3769736471699635,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.135,-0.31123640884487885,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.135,-0.3045612571391129,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.135,-0.2476480814293859,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.135,-0.24760404696604693,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.135,-0.19,avoided,3,7,"|1,1>","|3,0>",0.026333653534763357,26.333653534763357
0.135,-0.17382933156917416,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.135,-0.05499999999999999,avoided,4,6,"|2,1>","|4,0>",0.009519052626899338,9.519052626899338
0.135,0.05500000000000005,avoided,4,6,"|2,1>","|4,0>",0.009519052624867186,9.519052624867186
0.135,0.17382933156912084,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.135,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.02633365353199224,26.33365353199224
0.135,0.2476040469659851,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.135,0.24764808142930533,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.135,0.3045612571391167,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.135,0.3112364088448773,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.135,0.37697364716999116,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.135,0.385,avoided,8,9,"|3,1>","|4,1>",0.011282531544779317,11.282531544779317
0.135,0.39150329609936857,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.135,0.405,avoided,6,8,"|2,1>","|3,1>",0.011027240319833709,11.027240319833709
0.135,0.49419235137206435,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.135,0.4949824867692811,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.135,0.4981725928801811,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.135,0.49855875513124676,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.135,0.49861092547683944,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.13999999999999999,-0.4985584492607221,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.13999999999999999,-0.4985023457572495,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.13999999999999999,-0.49814708401247526,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.13999999999999999,-0.4974768234866603,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.13999999999999999,-0.49411109990718693,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.13999999999999999,-0.405,avoided,6,8,"|2,1>","|3,1>",0.01151748352260995,11.51748352260995
0.13999999999999999,-0.3915003287110425,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.13999999999999999,-0.385,avoided,8,9,"|3,1>","|4,1>",0.011561915328641703,11.561915328641703
0.13999999999999999,-0.37697213046979444,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.13999999999999999,-0.3112246862214313,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.13999999999999999,-0.30455403536473397,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.13999999999999999,-0.24763965064186996,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.13999999999999999,-0.24759597219054508,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.13999999999999999,-0.19,avoided,3,7,"|1,1>","|3,0>",0.027188463094148574,27.188463094148574
0.13999999999999999,-0.17380719310103088,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.13999999999999999,-0.05499999999999999,avoided,4,6,"|2,1>","|4,0>",0.00986270247558707,9.86270247558707
0.13999999999999999,0.05500000000000005,avoided,4,6,"|2,1>","|4,0>",0.009862702475274432,9.862702475274432
0.13999999999999999,0.17380719310098777,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.13999999999999999,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.027188463091803783,27.188463091803783
0.13999999999999999,0.24759597219045257,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.13999999999999999,0.24763965064179522,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.13999999999999999,0.30455403536470665,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.13999999999999999,0.31122468622143185,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.13999999999999999,0.37697213046981276,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.13999999999999999,0.385,avoided,8,9,"|3,1>","|4,1>",0.011561915329011185,11.561915329011185
0.13999999999999999,0.3915003287110235,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.13999999999999999,0.405,avoided,6,8,"|2,1>","|3,1>",0.01151748352276627,11.51748352276627
0.13999999999999999,0.4941110999792982,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.13999999999999999,0.4949656846976095,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.13999999999999999,0.4981470842198187,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.13999999999999999,0.498502345757273,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.13999999999999999,0.4985584492608902,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.14500000000000002,-0.4985059069072305,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.14500000000000002,-0.49844572779824403,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.14500000000000002,-0.49812023453163323,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.14500000000000002,-0.49785923268009935,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.14500000000000002,-0.4949484783168047,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.14500000000000002,-0.49402294347675474,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.14500000000000002,-0.405,avoided,6,8,"|2,1>","|3,1>",0.012011452201264206,12.011452201264206
0.14500000000000002,-0.3914977800961049,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.14500000000000002,-0.385,avoided,8,9,"|3,1>","|4,1>",0.0118482700470679,11.8482700470679
0.14500000000000002,-0.3769710895327005,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.14500000000000002,-0.3112135470764509,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.14500000000000002,-0.30454765088501473,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.14500000000000002,-0.25,avoided,6,9,"|2,1>","|0,2>",0.04187427765991458,41.87427765991458
0.14500000000000002,-0.2476322178451894,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.14500000000000002,-0.19,avoided,3,7,"|1,1>","|3,0>",0.02805284104954353,28.05284104954353
0.14500000000000002,-0.17378668425034474,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.14500000000000002,-0.05499999999999999,avoided,4,9,"|2,1>","|4,0>",0.010212049035231985,10.212049035231985
0.14500000000000002,0.05500000000000005,avoided,4,9,"|2,1>","|4,0>",0.010212049035374093,10.212049035374093
0.14500000000000002,0.17378668425028895,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.14500000000000002,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.028052841047781385,28.052841047781385
0.14500000000000002,0.24763221784505712,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.14500000000000002,0.25,avoided,6,9,"|2,1>","|0,2>",0.041874277661761994,41.874277661761994
0.14500000000000002,0.3045476508850548,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.14500000000000002,0.31121354707642274,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.14500000000000002,0.3769710895327119,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.14500000000000002,0.385,avoided,8,9,"|3,1>","|4,1>",0.011848270046854736,11.848270046854736
0.14500000000000002,0.39149778009608804,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.14500000000000002,0.405,avoided,6,8,"|2,1>","|3,1>",0.012011452201136308,12.011452201136308
0.14500000000000002,0.49402294311483813,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.14500000000000002,0.49494847443704737,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.14500000000000002,0.49785886869281526,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.14500000000000002,0.49812023559345825,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.14500000000000002,0.49844572779872515,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.14500000000000002,0.4985059069071098,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.15000000000000002,-0.4984533008198782,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.15000000000000002,-0.4983889038245559,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.15000000000000002,-0.49809765414450097,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.15000000000000002,-0.49809227194499794,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.15000000000000002,-0.4949308845832149,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.15000000000000002,-0.4939267817831266,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.15000000000000002,-0.405,avoided,6,8,"|2,1>","|3,1>",0.01250518188858507,12.50518188858507
0.15000000000000002,-0.39149545779813033,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.15000000000000002,-0.385,avoided,8,9,"|3,1>","|4,1>",0.01214187876429662,12.14187876429662
0.15000000000000002,-0.37697024972927584,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.15000000000000002,-0.31120271664122146,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.15000000000000002,-0.3045415618596658,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.15000000000000002,-0.25,avoided,6,9,"|2,1>","|0,2>",0.042721214422215326,42.721214422215326
0.15000000000000002,-0.24762532574945942,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.15000000000000002,-0.19,avoided,3,7,"|1,1>","|3,0>",0.028923791657234688,28.923791657234688
0.15000000000000002,-0.17376694275719753,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.15000000000000002,-0.05499999999999999,avoided,4,9,"|2,1>","|4,0>",0.010565674249065182,10.565674249065182
0.15000000000000002,0.05500000000000005,avoided,4,9,"|2,1>","|4,0>",0.010565674249264134,10.565674249264134
0.15000000000000002,0.17376694275714552,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.15000000000000002,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.028923791654719366,28.923791654719366
0.15000000000000002,0.24762532574936508,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.15000000000000002,0.25,avoided,6,9,"|2,1>","|0,2>",0.042721214424190634,42.721214424190634
0.15000000000000002,0.30454156185965436,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.15000000000000002,0.31120271664119575,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.15000000000000002,0.3769702497292995,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.15000000000000002,0.385,avoided,8,9,"|3,1>","|4,1>",0.012141878764523995,12.141878764523995
0.15000000000000002,0.39149545779810535,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.15000000000000002,0.405,avoided,6,8,"|2,1>","|3,1>",0.012505181889096662,12.505181889096662
0.15000000000000002,0.49392678178213445,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.15000000000000002,0.4949308798121615,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.15000000000000002,0.4980922721352637,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.15000000000000002,0.49809796670228923,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.15000000000000002,0.49838890382449635,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.15000000000000002,0.4984533008200448,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.155,-0.498400615239961,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.155,-0.49833185687401566,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.155,-0.49825898290243104,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.155,-0.4980633705423922,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.155,-0.49491288090273333,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.155,-0.49382123155216906,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.155,-0.405,avoided,6,8,"|2,1>","|3,1>",0.013003515736897953,13.003515736897953
0.155,-0.3914935707860202,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.155,-0.385,avoided,8,9,"|3,1>","|4,1>",0.012441840321898212,12.441840321898212
0.155,-0.3769699184082725,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.155,-0.31119248723476367,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.155,-0.30453637816151513,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.155,-0.25,avoided,6,9,"|2,1>","|0,2>",0.04356894373789544,43.56894373789544
0.155,-0.2476193957286279,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.155,-0.19,avoided,3,7,"|1,1>","|3,0>",0.029802916866628948,29.802916866628948
0.155,-0.17374891064347145,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.155,-0.05499999999999999,avoided,4,9,"|2,1>","|4,0>",0.010922494575709152,10.922494575709152
0.155,0.05500000000000005,avoided,4,9,"|2,1>","|4,0>",0.010922494575865471,10.922494575865471
0.155,0.17374891064342174,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.155,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.029802916865861562,29.80291686586156
0.155,0.247619395728483,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.155,0.25,avoided,6,9,"|2,1>","|0,2>",0.04356894373925968,43.56894373925968
0.155,0.30453637816146517,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.155,0.3111924872347651,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.155,0.3769699184082956,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.155,0.385,avoided,8,9,"|3,1>","|4,1>",0.01244184032202611,12.44184032202611
0.155,0.39149357078598823,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.155,0.405,avoided,6,8,"|2,1>","|3,1>",0.013003515736912163,13.003515736912163
0.155,0.4938212313365329,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.155,0.49491287776294823,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.155,0.4980633710829619,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.155,0.4982590216608909,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.155,0.49833185687410825,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.155,0.4984006152399673,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.16,-0.4983730469691855,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.16,-0.49834787437208766,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.16,-0.4982746130414984,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.16,-0.4980336957168482,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.16,-0.4948944802661645,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.16,-0.4937046680459673,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.16,-0.405,avoided,6,8,"|2,1>","|3,1>",0.013498722960605392,13.498722960605392
0.16,-0.39149176412035114,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.16,-0.385,avoided,8,9,"|3,1>","|4,1>",0.012748979610194056,12.748979610194056
0.16,-0.37696958248730467,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.16,-0.3111823556572274,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.16,-0.30453108681451624,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.16,-0.25,avoided,6,9,"|2,1>","|0,2>",0.04442621084501752,44.42621084501752
0.16,-0.2476136515139706,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.16,-0.19,avoided,3,7,"|1,1>","|3,0>",0.03068574392669632,30.68574392669632
0.16,-0.17373099285345256,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.16,-0.05499999999999999,avoided,4,9,"|2,1>","|4,0>",0.011281933593437543,11.281933593437543
0.16,0.05500000000000005,avoided,4,9,"|2,1>","|4,0>",0.011281933593494387,11.281933593494387
0.16,0.17373099285341623,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.16,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.03068574392489154,30.68574392489154
0.16,0.24761365151385029,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.16,0.25,avoided,6,9,"|2,1>","|0,2>",0.044426210846893355,44.426210846893355
0.16,0.30453108681444585,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.16,0.31118235565725505,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.16,0.37696958248732304,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.16,0.385,avoided,8,9,"|3,1>","|4,1>",0.012748979610478273,12.748979610478273
0.16,0.3914917641203262,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.16,0.405,avoided,6,8,"|2,1>","|3,1>",0.01349872296059118,13.49872296059118
0.16,0.49370466824095877,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.16,0.49489447009374704,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.16,0.4980336956087222,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.16,0.4982746130416778,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.16,0.4983478743720726,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.16,0.4983731853374361,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.165,-0.49845654600064415,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.165,-0.4982950607177543,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.165,-0.49821715346166473,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.165,-0.49800335922434696,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.165,-0.49487565196850253,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.165,-0.4935749616077436,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.165,-0.405,avoided,6,8,"|2,1>","|3,1>",0.013996054842152716,13.996054842152716
0.165,-0.3914902657603947,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.165,-0.385,avoided,8,9,"|3,1>","|4,1>",0.013062337929511614,13.062337929511614
0.165,-0.3769695770257058,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.165,-0.3111726419162241,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.165,-0.3045263521452125,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.165,-0.25,avoided,6,9,"|2,1>","|0,2>",0.045286848359069154,45.286848359069154
0.165,-0.24760855263752019,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.165,-0.19,avoided,3,7,"|1,1>","|3,0>",0.03157423235896317,31.574232358963172
0.165,-0.17371421826476982,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.165,-0.05499999999999999,avoided,4,9,"|2,1>","|4,0>",0.011643149799056118,11.643149799056118
0.165,0.05500000000000005,avoided,4,9,"|2,1>","|4,0>",0.011643149798331365,11.643149798331365
0.165,0.17371421826469255,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.165,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.031574232356689436,31.574232356689436
0.165,0.24760855263744705,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.165,0.25,avoided,6,9,"|2,1>","|0,2>",0.04528684835935337,45.28684835935337
0.165,0.3045263521452457,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.165,0.31117264191621447,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.165,0.3769695770257345,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.165,0.385,avoided,8,9,"|3,1>","|4,1>",0.013062337929753198,13.062337929753198
0.165,0.3914902657603718,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.165,0.405,avoided,6,8,"|2,1>","|3,1>",0.013996054842309036,13.996054842309036
0.165,0.4935749616648231,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.165,0.4948756424235783,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.165,0.4980033598891785,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.165,0.4982171534619956,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.165,0.49829506071772733,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.165,0.4984566825534337,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.16999999999999998,-0.49851932890333345,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.16999999999999998,-0.49824219431522004,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.16999999999999998,-0.4981595000641205,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.16999999999999998,-0.49797247797219596,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.16999999999999998,-0.4948563708014981,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.16999999999999998,-0.49342950935291996,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.16999999999999998,-0.405,avoided,6,8,"|2,1>","|3,1>",0.014498942884088706,14.498942884088706
0.16999999999999998,-0.39148923574911343,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.16999999999999998,-0.385,avoided,8,9,"|3,1>","|4,1>",0.013380855527273638,13.380855527273638
0.16999999999999998,-0.3769701390000667,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.16999999999999998,-0.31116357721527377,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.16999999999999998,-0.304522647329646,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.16999999999999998,-0.25,avoided,6,9,"|2,1>","|0,2>",0.046146218219263346,46.146218219263346
0.16999999999999998,-0.24760438548344088,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.16999999999999998,-0.19,avoided,3,7,"|1,1>","|3,0>",0.03246884548643436,32.46884548643436
0.16999999999999998,-0.17369932318286582,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.16999999999999998,-0.05499999999999999,avoided,4,9,"|2,1>","|4,0>",0.012004850237175901,12.004850237175901
0.16999999999999998,0.05500000000000005,avoided,4,9,"|2,1>","|4,0>",0.012004850236081666,12.004850236081666
0.16999999999999998,0.17369932318280715,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.16999999999999998,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.03246884548453011,32.46884548453011
0.16999999999999998,0.24760438548339642,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.16999999999999998,0.25,avoided,6,9,"|2,1>","|0,2>",0.0461462182194623,46.1462182194623
0.16999999999999998,0.304522647329582,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.16999999999999998,0.3111635772152968,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.16999999999999998,0.3769701390000904,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.16999999999999998,0.385,avoided,8,9,"|3,1>","|4,1>",0.013380855527557856,13.380855527557856
0.16999999999999998,0.3914892357490937,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.16999999999999998,0.405,avoided,6,8,"|2,1>","|3,1>",0.014498942884074495,14.498942884074495
0.16999999999999998,0.4934295093492058,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.16999999999999998,0.49485637337366956,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.16999999999999998,0.4979724782871656,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.16999999999999998,0.49815950006404436,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.16999999999999998,0.4982421943151372,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
