beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.4,-0.4970388789328344,crossing,5,6,unlabeled,unlabeled,0.0
0.4,-0.496893502515626,crossing,4,7,unlabeled,unlabeled,0.0
0.4,-0.49361493385780997,crossing,10,11,unlabeled,unlabeled,0.0
0.4,-0.48857720638864405,crossing,4,7,unlabeled,unlabeled,0.0
0.4,-0.4880587155602855,crossing,8,9,unlabeled,unlabeled,0.0
0.4,-0.446720890318243,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,-0.44671225369778006,crossing,4,7,"|2,1>","|3,0>",0.0
0.4,-0.4142626383281064,crossing,6,10,"|4,0>","|3,1>",0.0
0.4,-0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.04273038081173297
0.4,-0.4058252872179325,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,-0.40511474787719,crossing,6,10,"|4,0>","|3,1>",0.0
0.4,-0.3914338785641,crossing,3,4,"|0,1>","|2,1>",0.0
0.4,-0.3767229613282484,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,-0.3767106297994119,crossing,3,7,"|0,1>","|3,0>",0.0
0.4,-0.37,avoided,10,11,"|3,1>","|5,0>",0.03185544316026068
0.4,-0.31039792162320595,crossing,4,5,"|2,1>","|1,1>",0.0
0.4,-0.3073692918566296,crossing,8,11,"|0,2>","|5,0>",0.0
0.4,-0.30361499201514086,crossing,8,10,"|0,2>","|3,1>",0.0
0.4,-0.25347309737387924,crossing,6,8,"|4,0>","|0,2>",0.0
0.4,-0.25301100402483917,crossing,2,3,"|2,0>","|0,1>",0.0
0.4,-0.1938669445162158,crossing,5,7,"|1,1>","|3,0>",0.0
0.4,-0.1722780842599012,crossing,9,11,"|1,2>","|5,0>",0.0
0.4,-0.1719650790390718,crossing,4,8,"|2,1>","|0,2>",0.0
0.4,-0.09700673858913815,crossing,9,10,"|1,2>","|3,1>",0.0
0.4,-0.04999999999999999,avoided,4,6,"|2,1>","|4,0>",0.02831080697873034
0.4,0.050000000000000044,avoided,4,6,"|2,1>","|4,0>",0.028310806978666392
0.4,0.09700673858919781,crossing,9,10,"|1,2>","|3,1>",0.0
0.4,0.17196507903904545,crossing,4,8,"|2,1>","|0,2>",0.0
0.4,0.1722780842599134,crossing,9,11,"|1,2>","|5,0>",0.0
0.4,0.19386694451622233,crossing,5,7,"|1,1>","|3,0>",0.0
0.4,0.2530110040248601,crossing,2,3,"|2,0>","|0,1>",0.0
0.4,0.2534730973738772,crossing,6,8,"|4,0>","|0,2>",0.0
0.4,0.30361499201513154,crossing,8,10,"|0,2>","|3,1>",0.0
0.4,0.3073692918566295,crossing,8,11,"|0,2>","|5,0>",0.0
0.4,0.31039792162319924,crossing,4,5,"|2,1>","|1,1>",0.0
0.4,0.37,avoided,10,11,"|3,1>","|5,0>",0.03185544316017541
0.4,0.37671062979942316,crossing,3,7,"|0,1>","|3,0>",0.0
0.4,0.37672296132826,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,0.3914338785640928,crossing,3,4,"|0,1>","|2,1>",0.0
0.4,0.40511474787722135,crossing,6,10,"|4,0>","|3,1>",0.0
0.4,0.40582528721793093,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.04273038081159797
0.4,0.4142626383280868,crossing,6,10,"|4,0>","|3,1>",0.0
0.4,0.44671225369779977,crossing,4,7,"|2,1>","|3,0>",0.0
0.4,0.4467208903182372,crossing,8,9,"|0,2>","|1,2>",0.0
0.4,0.4880587155633083,crossing,8,9,unlabeled,unlabeled,0.0
0.4,0.48857720637902086,crossing,4,7,unlabeled,unlabeled,0.0
0.4,0.48996003103017643,crossing,10,11,unlabeled,unlabeled,0.0
0.4,0.4968935025999881,crossing,4,7,unlabeled,unlabeled,0.0
0.4,0.4970388789328356,crossing,5,6,unlabeled,unlabeled,0.0
0.4,0.4972844191133948,crossing,8,9,unlabeled,unlabeled,0.0
0.4,0.49732468212356945,crossing,1,2,unlabeled,unlabeled,0.0
0.5,-0.49722256139270427,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.49697444143530783,crossing,10,11,unlabeled,unlabeled,0.0
0.5,-0.4967481214686415,crossing,4,7,unlabeled,unlabeled,0.0
0.5,-0.4966198723608027,crossing,1,2,unlabeled,unlabeled,0.0
0.5,-0.49617455426200935,crossing,5,6,unlabeled,unlabeled,0.0
0.5,-0.48969720144198847,crossing,10,11,unlabeled,unlabeled,0.0
0.5,-0.4872856067275669,crossing,4,7,unlabeled,unlabeled,0.0
0.5,-0.4856470900324145,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.4467478195043667,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.4467335429993954,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,-0.4144493327543271,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,-0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.04980243071062063
0.5,-0.40582689294299784,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.405125002739214,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,-0.3916788250249479,crossing,3,4,"|0,1>","|2,1>",0.0
0.5,-0.3770365683885248,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,-0.3770047253610991,crossing,3,7,"|0,1>","|3,0>",0.0
0.5,-0.36,avoided,10,11,"|3,1>","|5,0>",0.039575948919413406
0.5,-0.3105067886747207,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,-0.30776891831325803,crossing,8,11,"|0,2>","|5,0>",0.0
0.5,-0.3039757564700786,crossing,8,10,"|0,2>","|3,1>",0.0
0.5,-0.2537990180253981,crossing,6,8,"|4,0>","|0,2>",0.0
0.5,-0.25332319730940717,crossing,2,3,"|2,0>","|0,1>",0.0
0.5,-0.19420850451470217,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,-0.17253675069188232,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,-0.17198263435500044,crossing,9,11,"|1,2>","|5,0>",0.0
0.5,-0.09836294071123919,crossing,9,10,"|1,2>","|3,1>",0.0
0.5,-0.04999999999999999,avoided,4,6,"|2,1>","|4,0>",0.03546628585041134
0.5,0.050000000000000044,avoided,4,6,"|2,1>","|4,0>",0.035466285850759505
0.5,0.09836294071130533,crossing,9,10,"|1,2>","|3,1>",0.0
0.5,0.17198263435500327,crossing,9,11,"|1,2>","|5,0>",0.0
