beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz,gap_MHz
0.01,0.19226404236916506,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.01,0.24861525590334532,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.01,0.2486157849954428,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.01,0.3053348639246876,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.01,0.31197873462644865,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.01,0.3773035320707673,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.01,0.39184443507636213,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.01,0.4043386187024203,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.01,0.405,avoided,6,9,"|3,1>","|4,1>",0.0022541417318961976,2.2541417318961976
0.01,0.499984704897338,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.01,0.499984748297272,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.49997710010193935,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.4999770024459623,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,-0.4054285111665425,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.015,-0.405,avoided,6,9,"|3,1>","|4,1>",0.002398356881599284,2.398356881599284
0.015,-0.3918339183193182,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,-0.37729193306051867,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,-0.31195846542264244,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,-0.30530906810537695,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.015,-0.24858577596345996,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.015,-0.24858463304886108,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.015,-0.19222148049948318,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.015,-0.1754608676677514,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.015,-0.06063276166206472,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.015,0.06063276165620899,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.015,0.17546086766755625,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.015,0.19222148049957777,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.015,0.2485846330479021,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.015,0.24858577596243459,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.015,0.30530906810429764,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.015,0.3119584654226152,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,0.3772919330607303,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,0.39183391831918646,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,0.4044605517980312,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.015,0.405,avoided,6,9,"|3,1>","|4,1>",0.0023983568694916357,2.3983568694916357
0.015,0.495,avoided,8,9,"|5,2>","|3,1>",7.952394298627041e-11,7.952394298627041e-08
0.015,0.4999770024484193,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,0.49997710010469704,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.49996943829410445,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.49996926468644587,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,-0.4052763535276557,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.02,-0.405,avoided,6,9,"|3,1>","|4,1>",0.002596879997895485,2.596879997895485
0.02,-0.3918254337653436,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,-0.377282732454676,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,-0.311941886096219,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,-0.3052883580909495,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.02,-0.24856147929756703,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.02,-0.24855951508285282,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.02,-0.19218750800937584,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.02,-0.17542219858472663,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.02,-0.06052592519089574,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.02,0.06052592518980473,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.02,0.17542219858459482,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.02,0.19218750800925766,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.02,0.24855951508219903,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.02,0.2485614792981286,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.02,0.3052883580917135,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.02,0.3119418860961655,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,0.3772827324549189,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,0.3918254337654288,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,0.4046484570429674,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.02,0.405,avoided,6,9,"|3,1>","|4,1>",0.002596879977943445,2.596879977943445
0.02,0.49996926468265973,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,0.49996943829459184,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.024999999999999998,-0.49996176285974386,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.024999999999999998,-0.49996149159323344,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.024999999999999998,-0.405129418254627,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.024999999999999998,-0.405,avoided,6,9,"|3,1>","|4,1>",0.0028101876673645165,2.8101876673645165
0.024999999999999998,-0.3918174227499227,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.024999999999999998,-0.3772738951177022,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.024999999999999998,-0.31192652331362675,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.024999999999999998,-0.3052679498867112,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.024999999999999998,-0.24853808843463088,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.024999999999999998,-0.24853511963024136,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.024999999999999998,-0.192155582743803,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.024999999999999998,-0.17538583363390098,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.024999999999999998,-0.06043928109359932,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.024999999999999998,0.0604392810916768,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.024999999999999998,0.17538583363354923,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.024999999999999998,0.19215558274374894,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.024999999999999998,0.24853511962997643,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.024999999999999998,0.24853808843470496,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.024999999999999998,0.30526794988648953,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.024999999999999998,0.3119265233137224,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.024999999999999998,0.3772738951179385,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.024999999999999998,0.39181742274998377,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.024999999999999998,0.40483363999041366,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.024999999999999998,0.405,avoided,6,9,"|3,1>","|4,1>",0.0028101876570758577,2.8101876570758577
0.024999999999999998,0.4999614915919196,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.024999999999999998,0.4999617628586781,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.49995407416687737,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.4999536835441079,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,-0.405,avoided,6,8,"|2,1>","|3,1>",4.357915599939588e-05,0.04357915599939588
0.03,-0.39181064667729393,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,-0.377266580666126,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,-0.31191326840356953,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,-0.3052509412024347,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.03,-0.24851820343853379,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.03,-0.24851405114074535,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.03,-0.1921290758639045,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.03,-0.17535492159672825,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.03,-0.060385065662257195,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.03,0.06038506566094785,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.03,0.1753549215965776,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.03,0.19212907586382036,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.03,0.2485140511398644,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.03,0.24851820343822506,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.03,0.3052509412027834,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.03,0.3119132684035361,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,0.3772665806663189,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,0.39181064667735704,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,0.405,avoided,6,8,"|2,1>","|3,1>",4.3579156738360325e-05,0.043579156738360325
0.03,0.49995368354380826,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,0.4999540741657056,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,-0.49994637229217853,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,-0.49994584061033687,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.405,avoided,6,8,"|2,1>","|3,1>",0.00018233748295415353,0.18233748295415353
0.034999999999999996,-0.3918044795514541,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,-0.37725995587948885,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,-0.31190115816354685,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,-0.3052353381711087,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.034999999999999996,-0.2484998759373472,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.034999999999999996,-0.24849437807431737,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,-0.19210535642715096,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.034999999999999996,-0.1753267452119044,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.034999999999999996,-0.060359138601038184,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.034999999999999996,0.06035913859918376,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.034999999999999996,0.17532674521167202,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.034999999999999996,0.19210535642702828,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.034999999999999996,0.2484943780733506,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,0.24849987593720915,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.034999999999999996,0.3052353381705547,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.034999999999999996,0.311901158163561,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,0.37725995587952077,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,0.39180447955134984,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,0.405,avoided,6,8,"|2,1>","|3,1>",0.00018233748187412857,0.18233748187412857
0.034999999999999996,0.49994584061242103,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,0.49994637229231303,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04,-0.49993865743713367,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04,-0.499937963004558,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,-0.405,avoided,6,8,"|2,1>","|3,1>",0.00033101559608894604,0.33101559608894604
0.04,-0.3917988624143275,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,-0.3772539704345717,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,-0.3118900477865764,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,-0.30522108783745316,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.04,-0.2484829691212789,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.04,-0.2484759741340693,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,-0.192084212781199,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.04,-0.17530101828395894,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.04,-0.06035944738329799,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.04,0.060359447382768834,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.04,0.17530101828374856,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.04,0.19208421278121537,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.04,0.2484759741332701,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,0.2484829691214329,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.04,0.30522108783756247,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.04,0.31189004778673035,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,0.37725397043464315,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,0.3917988624143246,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,0.405,avoided,6,8,"|2,1>","|3,1>",0.0003310155908025081,0.3310155908025081
0.04,0.4999379630031137,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,0.49993865743727367,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.045,-0.4999309296576857,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.045,-0.49993005076984764,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.045,-0.405,avoided,6,8,"|2,1>","|3,1>",0.00047494389787061664,0.47494389787061664
0.045,-0.3917932938361664,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.045,-0.3772479393236972,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.045,-0.3118791992064725,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.045,-0.3052064644608234,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.045,-0.2484659087906034,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.045,-0.24845729110783268,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.045,-0.1920635491651782,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.045,-0.1752755829740456,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.045,-0.06,avoided,4,6,"|2,1>","|4,0>",0.0013508320380424266,1.3508320380424266
0.045,0.06000000000000005,avoided,4,6,"|2,1>","|4,0>",0.0013508320346886649,1.3508320346886649
0.045,0.1752755829737836,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.045,0.19206354916512985,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.045,0.24845729110731776,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.045,0.24846590879018676,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.045,0.3052064644603883,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.045,0.31187919920637625,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.045,0.3772479393237385,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.045,0.3917932938361256,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.045,0.405,avoided,6,8,"|2,1>","|3,1>",0.0004749438950284457,0.4749438950284457
0.045,0.4999300507701914,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.045,0.49993092966030567,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.049999999999999996,-0.49992318902093114,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.049999999999999996,-0.4999221039697217,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.049999999999999996,-0.405,avoided,6,8,"|2,1>","|3,1>",0.0006304114958197715,0.6304114958197715
0.049999999999999996,-0.3917882747116291,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.049999999999999996,-0.3772425863962378,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.049999999999999996,-0.31186927349191174,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.049999999999999996,-0.3051933846726811,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.049999999999999996,-0.2484503377985372,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.049999999999999996,-0.2484399659258517,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.049999999999999996,-0.192045515295992,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.049999999999999996,-0.17525255200103082,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.049999999999999996,-0.06,avoided,4,6,"|2,1>","|4,0>",0.0015003463671519057,1.5003463671519057
0.049999999999999996,0.06000000000000005,avoided,4,6,"|2,1>","|4,0>",0.0015003463630023361,1.5003463630023361
0.049999999999999996,0.17525255200080797,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.049999999999999996,0.19204551529598377,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.049999999999999996,0.24843996592523104,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.049999999999999996,0.2484503377984533,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.049999999999999996,0.3051933846728681,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.049999999999999996,0.31186927349178994,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.049999999999999996,0.37724258639627517,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.049999999999999996,0.3917882747117401,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.049999999999999996,0.405,avoided,6,8,"|2,1>","|3,1>",0.0006304114937734084,0.6304114937734084
0.049999999999999996,0.4999221039704184,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.049999999999999996,0.4999231890196963,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.05499999999999999,-0.499915435765028,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.05499999999999999,-0.49991412286316195,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.05499999999999999,-0.405,avoided,6,8,"|2,1>","|3,1>",0.0007974640882935091,0.7974640882935091
0.05499999999999999,-0.3917838129378319,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.05499999999999999,-0.37723793542896555,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.05499999999999999,-0.3118602573329439,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.05499999999999999,-0.3051819566887686,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.05499999999999999,-0.24843629940257528,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.05499999999999999,-0.2484240452402631,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.05499999999999999,-0.19203014469697616,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.05499999999999999,-0.17523194533693418,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.05499999999999999,-0.05949431893167102,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.05499999999999999,0.05949431893151514,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.05499999999999999,0.1752319453367107,crossing,4,9,"|4,0>","|0,2>",0.0,0.0
0.05499999999999999,0.19203014469694576,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.05499999999999999,0.24842404523919165,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.05499999999999999,0.24843629940239298,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.05499999999999999,0.30518195668906695,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.05499999999999999,0.31186025733286776,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.05499999999999999,0.3772379354291188,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.05499999999999999,0.39178381293779707,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.05499999999999999,0.405,avoided,6,8,"|2,1>","|3,1>",0.0007974640857923987,0.7974640857923987
0.05499999999999999,0.4999141228616485,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.05499999999999999,0.49991543576474634,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.06,-0.49990766974417067,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.06,-0.4999061072867782,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.06,-0.405,avoided,6,8,"|2,1>","|3,1>",0.0009636000274326761,0.9636000274326761
0.06,-0.3917794766698024,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.06,-0.3772333865535266,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.06,-0.3118515339653746,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.06,-0.30517063237606207,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
