beta,phi_ext_over_phi0,alpha_GHz,chi_GHz,abs_chi_GHz,state_0_0_GHz,state_1_0_GHz,state_2_0_GHz,state_0_1_GHz,state_1_1_GHz,state_0_2_GHz,tracked_level_0_GHz,tracked_level_1_GHz,tracked_level_2_GHz,tracked_level_3_GHz,tracked_level_4_GHz,tracked_level_5_GHz,tracked_level_6_GHz,tracked_level_7_GHz,tracked_level_8_GHz,tracked_level_9_GHz,tracked_level_10_GHz,tracked_level_11_GHz,tracked_level_0_label,tracked_level_1_label,tracked_level_2_label,tracked_level_3_label,tracked_level_4_label,tracked_level_5_label,tracked_level_6_label,tracked_level_7_label,tracked_level_8_label,tracked_level_9_label,tracked_level_10_label,tracked_level_11_label
0.1,-0.5,-0.9726472066849254,-0.00017185728545143775,0.00017185728545143775,0.0,0.969880476693973,0.9671137467030206,6.9337437803730495,7.903452399781571,13.867487554639652,0.0,0.969880476693973,6.933511272231883,0.9671137467030206,7.903452399781571,3.8739718597375514,10.807639152719148,7.900608445877154,3.873972794934275,10.8076382097166,8.716324812412566,8.71632481254872,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.49,-0.962666884826703,-0.00017220704575038326,0.00017220704575038326,0.0,1.0171549555565491,1.0716430262863952,6.9337437803730495,7.950726528883848,13.867487554639652,0.0,1.0171549555565491,6.933513461189051,1.0716430262863952,7.950726528883848,3.935246146532009,10.868939844502108,8.005135714763583,3.935275102342331,10.86891147540787,8.775323705181862,8.775323770967773,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.48,-0.933629595476404,-0.00017303737897123028,0.00017303737897123028,0.0,1.133932345607704,1.334235095739004,6.9337437803730495,8.067503088601782,13.867487554639652,0.0,1.133932345607704,6.933518857622914,1.334235095739004,8.067503088601782,4.093458224663735,11.027842132467939,8.267722316995517,4.094182333604522,11.027120578168763,8.926977820683092,8.926979257531215,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.47,-0.8881333911693758,-0.00017380743570072354,0.00017380743570072354,0.0,1.2819184267800523,1.6757034623907288,6.9337437803730495,8.215488399717401,13.867487554639652,0.0,1.2819184267800523,6.933525980414473,1.6757034623907288,8.215488399717401,4.308701253618196,11.246198267036846,8.609180943618,4.312547001315977,11.242358919867371,9.132143311487098,9.132152680927334,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.46,-0.8301447979388286,-0.0001739085195140433,0.0001739085195140433,0.0,1.4391055045408478,2.048066211142867,6.9337437803730495,8.372675376394383,13.867487554639652,0.0,1.4391055045408478,6.933534211653537,2.048066211142867,8.372675376394383,4.556525516268323,11.502244103992794,8.98152434528349,4.568605303630676,11.490177125636265,9.367516375013238,9.36755525588761,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.45,-0.7644927755883231,-0.0001728796124780274,0.0001728796124780274,0.0,1.5956610812164627,2.4268293868446023,6.9337437803730495,8.529231981977034,13.867487554639652,0.0,1.5956610812164627,6.93354337332768,2.4268293868446023,8.529231981977034,4.824118027104646,11.786410460350737,9.360243120152205,4.852788335078031,11.757762586540267,9.621663161072178,9.621789890034378,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
0.1,-0.44,-0.6962309449504005,-0.00017049041441907775,0.00017049041441907775,0.0,1.7474196039891154,2.7986082630278304,6.9337437803730495,8.680992893947746,13.867487554639652,0.0,1.7474196039891154,6.933553495378632,2.7986082630278304,8.680992893947746,5.161004992450799,12.037723646404729,9.73190594342337,5.1040867744117975,12.094606187632152,9.888652297846903,9.889012683933501,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
0.1,-0.43,-0.6299509751790282,-0.00016671343773566605,0.00016671343773566605,0.0,1.8927389264713241,3.15552687776362,6.9337437803730495,8.826315993406638,13.867487554639652,0.0,1.8927389264713241,6.933564833004624,3.15552687776362,8.826315993406638,5.491166134411344,12.325189425080993,10.088457020448828,5.391560577966359,12.424742398857134,10.165026995970138,10.166015811316186,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
0.1,-0.42,-0.5691882594886835,-0.00016165051680161469,0.00016165051680161469,0.0,2.0311348151519155,3.4930813708151476,6.9337437803730495,8.964716945008163,13.867487554639652,0.0,2.0311348151519155,6.933578145945901,3.4930813708151476,8.964716945008163,5.841473330423128,12.616617157003105,10.424267660227073,5.682996441258766,12.775020919291563,10.44852012167324,10.451763027398528,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
0.1,-0.41000000000000003,-0.5160882533510005,-0.00015546234118346547,0.00015546234118346547,0.0,2.162661368585887,3.8092344838207737,6.9337437803730495,9.096249686617753,13.867487554639652,0.0,2.162661368585887,6.933595966825635,3.8092344838207737,9.096249686617753,6.2096116312921055,12.9092767119337,10.732282066601925,5.9756640712183895,13.14312557066981,10.749773648524652,10.737481791787843,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
