beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz,gap_MHz
0.01,0.41500000000000004,avoided,8,9,"|2,1>","|6,1>",0.0009769394843885948,0.9769394843885948
0.01,0.4158106612394547,crossing,6,9,"|3,1>","|6,1>",0.0,0.0
0.01,0.4160978414256924,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.01,0.49987748901749757,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.01,0.4998778353832879,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.49981654207599746,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.4998157627556246,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,-0.4161589639573115,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.015,-0.4159597091715322,crossing,6,9,"|3,1>","|6,1>",0.0,0.0
0.015,-0.415,avoided,8,9,"|2,1>","|6,1>",0.0006116630810026891,0.6116630810026891
0.015,-0.39399870492775063,crossing,6,9,"|4,1>","|3,1>",0.0,0.0
0.015,-0.3927570192957966,crossing,6,8,"|4,1>","|2,1>",0.0,0.0
0.015,-0.3913144733363966,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,-0.37659598589614035,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,-0.3111791411677224,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,-0.3038673749804197,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.015,-0.24696142835669507,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.015,-0.24695799726499612,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.015,-0.19,avoided,3,7,"|1,1>","|3,0>",0.0030867900035218554,3.0867900035218554
0.015,-0.1731620762683827,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.015,-0.05343664129086254,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.015,0.05343664129121802,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.015,0.17316207626830188,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.015,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.0030867899916700026,3.0867899916700026
0.015,0.24695799726483553,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.015,0.24696142835631987,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.015,0.3038673749802757,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.015,0.31117914116764595,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,0.3765959858961435,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,0.39131447333634645,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,0.39275701929618223,crossing,6,8,"|4,1>","|2,1>",0.0,0.0
0.015,0.3939987049280342,crossing,6,9,"|4,1>","|3,1>",0.0,0.0
0.015,0.41500000000000004,avoided,8,9,"|2,1>","|6,1>",0.0006116630827079916,0.6116630827079916
0.015,0.41595970917112157,crossing,6,9,"|3,1>","|6,1>",0.0,0.0
0.015,0.4161589639574203,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.015,0.49981576275505185,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,0.49981654207602155,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.4999504821475111,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.02,-0.49975512892831736,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.4997537434567041,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,-0.4162321335704952,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.02,-0.41611669692262804,crossing,6,8,"|3,1>","|6,1>",0.0,0.0
0.02,-0.415,avoided,8,9,"|6,1>","|2,1>",0.00020430398984672138,0.20430398984672138
0.02,-0.395,avoided,6,8,"|4,1>","|3,1>",0.004733343347339769,4.733343347339769
0.02,-0.3937661537780015,crossing,8,9,"|3,1>","|2,1>",0.0,0.0
0.02,-0.3912898074563443,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,-0.39,avoided,6,9,"|4,1>","|3,1>",0.00614073391145098,6.14073391145098
0.02,-0.37657095871892154,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,-0.31112966177878837,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,-0.3038190145193783,crossing,6,9,"|6,0>","|0,2>",0.0,0.0
0.02,-0.24690307287742128,crossing,6,8,"|2,1>","|0,2>",0.0,0.0
0.02,-0.2468962184575096,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.02,-0.18956301552661967,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.02,-0.17304558990708585,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.02,-0.05301021072308912,crossing,4,8,"|2,1>","|4,0>",0.0,0.0
0.02,0.053010210723213824,crossing,4,8,"|2,1>","|4,0>",0.0,0.0
0.02,0.1730455899069702,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.02,0.1895630155272642,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.02,0.24689621845722523,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.02,0.2469030728771666,crossing,6,8,"|2,1>","|0,2>",0.0,0.0
0.02,0.30381901451945675,crossing,6,9,"|6,0>","|0,2>",0.0,0.0
0.02,0.3111296617787669,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,0.376570958719004,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,0.39,avoided,6,9,"|4,1>","|3,1>",0.006140733911990992,6.140733911990992
0.02,0.39128980745633385,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,0.393766153777775,crossing,8,9,"|3,1>","|2,1>",0.0,0.0
0.02,0.395,avoided,6,8,"|4,1>","|3,1>",0.004733343345719732,4.733343345719732
0.02,0.41500000000000004,avoided,8,9,"|6,1>","|2,1>",0.00020430399311521796,0.20430399311521796
0.02,0.4161166969219509,crossing,6,8,"|3,1>","|6,1>",0.0,0.0
0.02,0.41623213357046746,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.02,0.49975374345626483,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,0.49975512892814833,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,0.49995620342528435,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.024999999999999998,-0.4999800670472049,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.024999999999999998,-0.4996936065271886,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.024999999999999998,-0.49969144175758257,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.024999999999999998,-0.4163024384711074,crossing,6,9,"|3,1>","|6,1>",0.0,0.0
0.024999999999999998,-0.41576760877199814,crossing,8,9,"|2,1>","|6,1>",0.0,0.0
0.024999999999999998,-0.395,avoided,6,8,"|4,1>","|3,1>",0.005837133265828243,5.837133265828243
0.024999999999999998,-0.3939545271427588,crossing,8,9,"|3,1>","|2,1>",0.0,0.0
0.024999999999999998,-0.3912688528257279,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.024999999999999998,-0.39,avoided,6,9,"|4,1>","|3,1>",0.006339181880917977,6.339181880917977
0.024999999999999998,-0.37655019454194066,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.024999999999999998,-0.3110867745926642,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.024999999999999998,-0.303778152575025,crossing,6,9,"|6,0>","|0,2>",0.0,0.0
0.024999999999999998,-0.24685809997003816,crossing,6,8,"|2,1>","|0,2>",0.0,0.0
0.024999999999999998,-0.246846490950519,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.024999999999999998,-0.1894442476085692,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.024999999999999998,-0.17294583333316296,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.024999999999999998,-0.052652900882127956,crossing,4,8,"|2,1>","|4,0>",0.0,0.0
0.024999999999999998,0.0526529008823695,crossing,4,8,"|2,1>","|4,0>",0.0,0.0
0.024999999999999998,0.17294583333312044,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.024999999999999998,0.18944424760951506,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.024999999999999998,0.2468464909503559,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.024999999999999998,0.24685809996981492,crossing,6,8,"|2,1>","|0,2>",0.0,0.0
0.024999999999999998,0.3037781525750618,crossing,6,9,"|6,0>","|0,2>",0.0,0.0
0.024999999999999998,0.3110867745926265,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.024999999999999998,0.37655019454200694,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.024999999999999998,0.39,avoided,6,9,"|4,1>","|3,1>",0.006339181882623279,6.339181882623279
0.024999999999999998,0.3912688528257252,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.024999999999999998,0.3939545271423675,crossing,8,9,"|3,1>","|2,1>",0.0,0.0
0.024999999999999998,0.395,avoided,6,8,"|4,1>","|3,1>",0.005837133263412397,5.837133263412397
0.024999999999999998,0.4142667710696952,crossing,8,9,"|2,1>","|6,1>",0.0,0.0
0.024999999999999998,0.416302438471037,crossing,6,9,"|3,1>","|6,1>",0.0,0.0
0.024999999999999998,0.49969144175783936,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.024999999999999998,0.4996936065269444,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.4999437641421536,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.03,-0.49963197613245686,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.49962885888418995,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,-0.4131184746262232,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.03,-0.395,avoided,6,8,"|3,1>","|4,1>",0.006946112409508487,6.946112409508487
0.03,-0.39416474028774845,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.03,-0.3912503837770138,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,-0.39,avoided,8,9,"|4,1>","|3,1>",0.006579368450331913,6.579368450331913
0.03,-0.3765322002359246,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,-0.311048320099816,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,-0.3037420819751655,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.03,-0.24682298813208914,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.03,-0.24680529460960351,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.03,-0.1893293486344212,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.03,-0.17285715319134662,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.03,-0.052347999793761986,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.03,0.05234799979419836,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.03,0.17285715319129372,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.03,0.1893293486348314,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.03,0.2468052946094785,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.03,0.246822988131799,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.03,0.3037420819751489,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.03,0.3110483200998199,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,0.3765322002359806,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,0.39,avoided,8,9,"|4,1>","|3,1>",0.006579368451497203,6.579368451497203
0.03,0.39125038377699234,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,0.39416474028777526,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.03,0.395,avoided,6,8,"|3,1>","|4,1>",0.0069461124098495475,6.9461124098495475
0.03,0.4131184746268605,crossing,6,9,"|2,1>","|6,1>",0.0,0.0
0.03,0.49962885888303255,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,0.4996319761324101,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,0.4999842324208266,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.034999999999999996,-0.4999891158960371,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.034999999999999996,-0.49957024231977754,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,-0.4995659994192765,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.4121897388517852,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.395,avoided,6,8,"|3,1>","|4,1>",0.008060824792281096,8.060824792281096
0.034999999999999996,-0.3943923029196767,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.39123352724314453,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,-0.39,avoided,8,9,"|4,1>","|3,1>",0.006858568107475094,6.858568107475094
0.034999999999999996,-0.3765158815655422,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,-0.31101281260968316,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,-0.3037087842572755,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.034999999999999996,-0.2467951742215682,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,-0.24677010469830415,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.034999999999999996,-0.1892195160780741,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.034999999999999996,-0.17277554709134268,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.034999999999999996,-0.05208540354258118,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.034999999999999996,0.0520854035422046,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.034999999999999996,0.17277554709128728,crossing,4,8,"|0,2>","|4,0>",0.0,0.0
0.034999999999999996,0.18921951607863213,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.034999999999999996,0.24677010469816824,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.034999999999999996,0.24679517422134456,crossing,6,8,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,0.3037087842572604,crossing,8,9,"|6,0>","|0,2>",0.0,0.0
0.034999999999999996,0.31101281260965724,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,0.3765158815655959,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,0.39,avoided,8,9,"|4,1>","|3,1>",0.006858568106963503,6.858568106963503
0.034999999999999996,0.39123352724310057,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,0.3943923029194708,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,0.395,avoided,6,8,"|3,1>","|4,1>",0.008060824791655818,8.060824791655818
0.034999999999999996,0.41218973885221444,crossing,6,9,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,0.49956599941896984,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,0.49957024231971164,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,0.4999736842105263,crossing,8,9,"|5,2>","|3,1>",0.0,0.0
0.04,-0.4995084085131277,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04,-0.4995028668162034,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,-0.41138787426142664,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,-0.395,avoided,6,9,"|3,1>","|4,1>",0.009175760006797873,9.175760006797873
0.04,-0.3946399322522664,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,-0.39121840226633614,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,-0.39,avoided,8,9,"|3,1>","|4,1>",0.007171995897252259,7.171995897252259
0.04,-0.3765014968341701,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,-0.31098023540497666,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,-0.3036788682168421,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04,-0.24677496850594352,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,-0.24674141708813727,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.04,-0.18911595384741073,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.04,-0.17270142872835464,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04,-0.05186858096066813,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.04,0.05186858096064741,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.04,0.17270142872829783,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04,0.1891159538476981,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.04,0.24674141708812128,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.04,0.24677496850576133,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,0.3036788682168097,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04,0.3109802354049857,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,0.37650149683422957,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,0.39,avoided,8,9,"|3,1>","|4,1>",0.007171995896726457,7.171995896726457
0.04,0.3912184022663489,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,0.3946399322519556,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,0.395,avoided,6,9,"|3,1>","|4,1>",0.009175760006286282,9.175760006286282
0.04,0.4113878742637876,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,0.4995028668165461,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,0.4995084085132887,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.045,-0.49944647766391204,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.045,-0.49943946405992834,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.045,-0.495,avoided,3,4,"|4,1>","|6,2>",4.638724249161896e-08,4.638724249161896e-05
0.045,-0.4106673750965004,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.045,-0.395,avoided,6,9,"|3,1>","|4,1>",0.010290169614748379,10.290169614748379
0.045,-0.3949065432626651,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.045,-0.39120482688412084,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.045,-0.39,avoided,8,9,"|3,1>","|4,1>",0.00751531755133783,7.51531755133783
0.045,-0.3764888514190401,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.045,-0.3109502098485673,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.045,-0.3036520161730392,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.045,-0.24676160424747084,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.045,-0.24671868149245013,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.045,-0.18901873250453105,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.045,-0.17263392073267436,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.045,-0.05169653470622853,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.045,0.051696534706008795,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.045,0.1726339207326132,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.045,0.18901873250475634,crossing,3,7,"|1,1>","|3,0>",0.0,0.0
0.045,0.24671868149230142,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.045,0.2467616042472829,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.045,0.30365201617305887,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.045,0.3109502098485604,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.045,0.37648885141908073,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
