beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.2,0.19237753172824854,crossing,4,8,"|1,1>","|3,0>",0.0
0.2,0.22529872766594297,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.2467255446016944,crossing,6,11,"|0,2>","|4,0>",0.0
0.2,0.24699766979979754,crossing,2,3,"|0,1>","|2,0>",0.0
0.2,0.2754569966285984,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.3042613819604627,crossing,6,7,"|0,2>","|5,0>",0.0
0.2,0.3079001695084878,crossing,6,10,"|0,2>","|1,2>",0.0
0.2,0.3111294881531189,crossing,4,5,"|1,1>","|2,1>",0.0
0.2,0.325681720923475,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.3768173581905443,crossing,2,8,"|0,1>","|3,0>",0.0
0.2,0.37681853320949726,crossing,6,9,"|0,2>","|3,1>",0.0
0.2,0.38,avoided,7,10,"|5,0>","|1,2>",0.013246747272205539
0.2,0.3914419847875883,crossing,2,5,"|0,1>","|2,1>",0.0
0.2,0.4,avoided,10,11,"|1,2>","|4,0>",0.011910983984122936
0.2,0.40581616540195975,crossing,6,9,"|0,2>","|3,1>",0.0
0.2,0.4134357466752874,crossing,7,10,"|5,0>","|1,2>",0.0
0.2,0.4167251049185679,crossing,10,11,"|1,2>","|4,0>",0.0
0.2,0.446654756446874,crossing,5,8,"|2,1>","|3,0>",0.0
0.2,0.4466556932133368,crossing,6,9,"|0,2>","|3,1>",0.0
0.2,0.4993100893276605,crossing,4,7,unlabeled,unlabeled,0.0
0.2,0.49934608821298426,crossing,1,3,unlabeled,unlabeled,0.0
0.30000000000000004,-0.4990053836634428,crossing,1,3,unlabeled,unlabeled,0.0
0.30000000000000004,-0.4989244778798066,crossing,5,8,unlabeled,unlabeled,0.0
0.30000000000000004,-0.49,avoided,6,9,unlabeled,unlabeled,3.4678686517963797e-06
0.30000000000000004,-0.4466661062637845,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.4466639485261598,crossing,4,7,"|2,1>","|3,0>",0.0
0.30000000000000004,-0.41803011456779693,crossing,10,11,"|5,0>","|4,0>",0.0
0.30000000000000004,-0.4129788015188441,crossing,8,11,"|1,2>","|4,0>",0.0
0.30000000000000004,-0.41000000000000003,avoided,8,10,"|1,2>","|5,0>",0.022191473539677986
0.30000000000000004,-0.4058175969769402,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.39147530302604894,crossing,2,4,"|0,1>","|2,1>",0.0
0.30000000000000004,-0.38,avoided,8,10,"|1,2>","|5,0>",0.01770374819959386
0.30000000000000004,-0.37685821457496577,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,-0.37685536808135356,crossing,2,7,"|0,1>","|3,0>",0.0
0.30000000000000004,-0.3256675986948047,crossing,8,10,"|1,2>","|5,0>",0.0
0.30000000000000004,-0.3110533446608098,crossing,4,5,"|2,1>","|1,1>",0.0
0.30000000000000004,-0.30791331908030845,crossing,6,8,"|0,2>","|1,2>",0.0
0.30000000000000004,-0.30426360787526324,crossing,6,10,"|0,2>","|5,0>",0.0
0.30000000000000004,-0.27545588936164084,crossing,8,10,"|1,2>","|5,0>",0.0
0.30000000000000004,-0.24670991562819683,crossing,2,3,"|0,1>","|2,0>",0.0
0.30000000000000004,-0.24632536028006055,crossing,6,11,"|0,2>","|4,0>",0.0
0.30000000000000004,-0.22529871978693847,crossing,8,10,"|1,2>","|5,0>",0.0
0.30000000000000004,-0.19304299664161068,crossing,5,7,"|1,1>","|3,0>",0.0
0.30000000000000004,-0.1733123902812817,crossing,4,6,"|2,1>","|0,2>",0.0
0.30000000000000004,-0.16999999999999998,avoided,8,9,"|1,2>","|3,1>",0.061057713200113994
0.30000000000000004,-0.09972441563829208,crossing,8,10,"|1,2>","|5,0>",0.0
0.30000000000000004,-0.04999999999999999,avoided,4,11,"|2,1>","|4,0>",0.018208047625876134
0.30000000000000004,0.050000000000000044,avoided,4,11,"|2,1>","|4,0>",0.018208047625776658
0.30000000000000004,0.09972441563827511,crossing,8,10,"|1,2>","|5,0>",0.0
0.30000000000000004,0.17000000000000004,avoided,8,9,"|1,2>","|3,1>",0.06105771320032716
0.30000000000000004,0.17331239028125028,crossing,4,6,"|2,1>","|0,2>",0.0
0.30000000000000004,0.19304299664152844,crossing,5,7,"|1,1>","|3,0>",0.0
0.30000000000000004,0.22529871978693827,crossing,8,10,"|1,2>","|5,0>",0.0
0.30000000000000004,0.2463253602799711,crossing,6,11,"|0,2>","|4,0>",0.0
0.30000000000000004,0.24670991562795178,crossing,2,3,"|0,1>","|2,0>",0.0
0.30000000000000004,0.27545588936162696,crossing,8,10,"|1,2>","|5,0>",0.0
0.30000000000000004,0.3042636078752513,crossing,6,10,"|0,2>","|5,0>",0.0
0.30000000000000004,0.3079133190803088,crossing,6,8,"|0,2>","|1,2>",0.0
0.30000000000000004,0.3110533446608115,crossing,4,5,"|2,1>","|1,1>",0.0
0.30000000000000004,0.3256675986948301,crossing,8,10,"|1,2>","|5,0>",0.0
0.30000000000000004,0.3768553680813808,crossing,2,7,"|0,1>","|3,0>",0.0
0.30000000000000004,0.3768582145749393,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.38,avoided,8,10,"|1,2>","|5,0>",0.017703748199011216
0.30000000000000004,0.3914753030259929,crossing,2,4,"|0,1>","|2,1>",0.0
0.30000000000000004,0.40581759697694797,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.41000000000000003,avoided,8,10,"|1,2>","|5,0>",0.022191473538853757
0.30000000000000004,0.4129788015188781,crossing,8,11,"|1,2>","|4,0>",0.0
0.30000000000000004,0.4180301145678401,crossing,10,11,"|5,0>","|4,0>",0.0
0.30000000000000004,0.4466639485261891,crossing,4,7,"|2,1>","|3,0>",0.0
0.30000000000000004,0.4466661062637823,crossing,6,9,"|0,2>","|3,1>",0.0
0.30000000000000004,0.49,avoided,6,9,unlabeled,unlabeled,3.467868538109542e-06
0.30000000000000004,0.4989244778798221,crossing,5,8,unlabeled,unlabeled,0.0
0.30000000000000004,0.4990053836634456,crossing,1,3,unlabeled,unlabeled,0.0
0.4,-0.4986561887693113,crossing,1,3,unlabeled,unlabeled,0.0
0.4,-0.49851255541499556,crossing,5,6,unlabeled,unlabeled,0.0
0.4,-0.4968507781115451,crossing,8,9,unlabeled,unlabeled,0.0
0.4,-0.4954249791184374,crossing,4,7,unlabeled,unlabeled,0.0
0.4,-0.4898742887834053,crossing,4,7,unlabeled,unlabeled,0.0
0.4,-0.4897580089964951,crossing,8,9,unlabeled,unlabeled,0.0
0.4,-0.44667735363425914,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,-0.44667342102893864,crossing,4,7,"|2,1>","|3,0>",0.0
0.4,-0.4178908297388625,crossing,10,11,"|5,0>","|4,0>",0.0
0.4,-0.41323335322142185,crossing,6,11,"|1,2>","|4,0>",0.0
0.4,-0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.028194604887119112
0.4,-0.40581869015219735,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,-0.3915624321350471,crossing,2,4,"|0,1>","|2,1>",0.0
0.4,-0.38,avoided,6,10,"|1,2>","|5,0>",0.02313583049183876
0.4,-0.3769549813838195,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,-0.3769487478777302,crossing,2,7,"|0,1>","|3,0>",0.0
0.4,-0.3256481201179311,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,-0.3110440875630909,crossing,4,5,"|2,1>","|1,1>",0.0
0.4,-0.30802084118428574,crossing,6,8,"|1,2>","|0,2>",0.0
0.4,-0.30435489409885985,crossing,8,10,"|0,2>","|5,0>",0.0
0.4,-0.2754540494232275,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,-0.25299484063798894,crossing,8,11,"|0,2>","|4,0>",0.0
0.4,-0.24649739470634874,crossing,2,3,"|0,1>","|2,0>",0.0
0.4,-0.22529849911309208,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,-0.19354093167206443,crossing,5,7,"|1,1>","|3,0>",0.0
0.4,-0.17341456675960276,crossing,4,8,"|2,1>","|0,2>",0.0
0.4,-0.16999999999999998,avoided,6,9,"|1,2>","|3,1>",0.0562013015482421
0.4,-0.10016669545871379,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,-0.04999999999999999,avoided,4,11,"|2,1>","|4,0>",0.023035356679116603
0.4,0.050000000000000044,avoided,4,11,"|2,1>","|4,0>",0.023035356679457664
0.4,0.1001666954586571,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,0.17000000000000004,avoided,6,9,"|1,2>","|3,1>",0.056201301548512106
0.4,0.17341456675956246,crossing,4,8,"|2,1>","|0,2>",0.0
0.4,0.1935409316719842,crossing,5,7,"|1,1>","|3,0>",0.0
0.4,0.22529849911309352,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,0.24649739470622117,crossing,2,3,"|0,1>","|2,0>",0.0
0.4,0.2529948406379804,crossing,8,11,"|0,2>","|4,0>",0.0
0.4,0.2754540494232256,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,0.3043548940988369,crossing,8,10,"|0,2>","|5,0>",0.0
0.4,0.3080208411842875,crossing,6,8,"|1,2>","|0,2>",0.0
0.4,0.31104408756309027,crossing,4,5,"|2,1>","|1,1>",0.0
0.4,0.3256481201179306,crossing,6,10,"|1,2>","|5,0>",0.0
0.4,0.376948747877745,crossing,2,7,"|0,1>","|3,0>",0.0
0.4,0.3769549813837905,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,0.38,avoided,6,10,"|1,2>","|5,0>",0.02313583049048873
0.4,0.3915624321350335,crossing,2,4,"|0,1>","|2,1>",0.0
0.4,0.40581869015220096,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.028194604886138563
0.4,0.4132333532214255,crossing,6,11,"|1,2>","|4,0>",0.0
0.4,0.417890829738869,crossing,10,11,"|5,0>","|4,0>",0.0
0.4,0.4466734210289548,crossing,4,7,"|2,1>","|3,0>",0.0
0.4,0.4466773536343084,crossing,8,9,"|0,2>","|3,1>",0.0
0.4,0.489758008989794,crossing,8,9,unlabeled,unlabeled,0.0
0.4,0.48987428880302714,crossing,4,7,unlabeled,unlabeled,0.0
0.4,0.49542497882346603,crossing,4,7,unlabeled,unlabeled,0.0
0.4,0.49685077815136774,crossing,8,9,unlabeled,unlabeled,0.0
0.4,0.498512555414913,crossing,5,6,unlabeled,unlabeled,0.0
0.4,0.49865618876933315,crossing,1,3,unlabeled,unlabeled,0.0
0.5,-0.49829877693968605,crossing,1,2,unlabeled,unlabeled,0.0
0.5,-0.49807446874974715,crossing,5,6,unlabeled,unlabeled,0.0
0.5,-0.4977154379044028,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.4969846689171255,crossing,4,7,unlabeled,unlabeled,0.0
0.5,-0.4895956339548965,crossing,4,7,unlabeled,unlabeled,0.0
0.5,-0.48937202728198775,crossing,8,9,unlabeled,unlabeled,0.0
0.5,-0.44668951637593934,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,-0.44668319935549916,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,-0.4178112336437599,crossing,10,11,"|5,0>","|4,0>",0.0
0.5,-0.41339584802317925,crossing,6,11,"|1,2>","|4,0>",0.0
0.5,-0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.03389221143095256
0.5,-0.4058194214148818,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,-0.3916921795906967,crossing,3,4,"|0,1>","|2,1>",0.0
0.5,-0.37710646370103945,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,-0.3770928150832054,crossing,3,7,"|0,1>","|3,0>",0.0
0.5,-0.37,avoided,6,10,"|1,2>","|5,0>",0.027620247159546807
0.5,-0.32562413297090176,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,-0.3110932915950005,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,-0.3082156083655891,crossing,6,8,"|1,2>","|0,2>",0.0
0.5,-0.30452892627520534,crossing,8,10,"|0,2>","|5,0>",0.0
0.5,-0.2754515053975845,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,-0.25332746992002564,crossing,8,11,"|0,2>","|4,0>",0.0
0.5,-0.2528188792878499,crossing,2,3,"|2,0>","|0,1>",0.0
0.5,-0.22529807841653146,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,-0.1939199894462718,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,-0.17368327231431413,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,-0.16999999999999998,avoided,6,9,"|1,2>","|3,1>",0.04734703137158647
0.5,-0.10070535520131509,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,-0.04999999999999999,avoided,4,11,"|2,1>","|4,0>",0.028797893445457134
0.5,0.050000000000000044,avoided,4,11,"|2,1>","|4,0>",0.028797893445158707
0.5,0.10070535520132218,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,0.17000000000000004,avoided,6,9,"|1,2>","|3,1>",0.047347031371373305
0.5,0.1736832723143018,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,0.1939199894462215,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,0.22529807841652835,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,0.2528188792879113,crossing,2,3,"|2,0>","|0,1>",0.0
0.5,0.2533274699200617,crossing,8,11,"|0,2>","|4,0>",0.0
0.5,0.2754515053975908,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,0.30452892627517913,crossing,8,10,"|0,2>","|5,0>",0.0
0.5,0.3082156083655892,crossing,6,8,"|1,2>","|0,2>",0.0
0.5,0.31109329159500954,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,0.32562413297093423,crossing,6,10,"|1,2>","|5,0>",0.0
0.5,0.37,avoided,6,10,"|1,2>","|5,0>",0.027620247159461542
0.5,0.3770928150832213,crossing,3,7,"|0,1>","|3,0>",0.0
0.5,0.3771064637010521,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,0.39169217959067176,crossing,3,4,"|0,1>","|2,1>",0.0
0.5,0.4058194214148922,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,0.41000000000000003,avoided,6,10,"|1,2>","|5,0>",0.033892211430085695
0.5,0.4133958480232083,crossing,6,11,"|1,2>","|4,0>",0.0
0.5,0.4178112336438057,crossing,10,11,"|5,0>","|4,0>",0.0
0.5,0.4466831993555092,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,0.446689516375943,crossing,8,9,"|0,2>","|3,1>",0.0
0.5,0.48937202728180657,crossing,8,9,unlabeled,unlabeled,0.0
0.5,0.48959563396253397,crossing,4,7,unlabeled,unlabeled,0.0
0.5,0.4969846688787544,crossing,4,7,unlabeled,unlabeled,0.0
0.5,0.4977154379052188,crossing,8,9,unlabeled,unlabeled,0.0
0.5,0.4980744687497886,crossing,5,6,unlabeled,unlabeled,0.0
0.5,0.49829877693967617,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49801949826192915,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49793322498790965,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,-0.497608811018347,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,-0.49735743781579284,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,-0.48925839572320323,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,-0.48884193264625897,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.44670273236846353,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.4466933097081229,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,-0.4143332270229621,crossing,6,10,"|4,0>","|3,1>",0.0
0.6000000000000001,-0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.0391488292536053
0.6000000000000001,-0.4058197399535049,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.4051137443125396,crossing,6,10,"|4,0>","|3,1>",0.0
0.6000000000000001,-0.39186463823632817,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,-0.3773101202141008,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.3772986145749802,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,-0.37,avoided,10,11,"|3,1>","|5,0>",0.032617291937327764
0.6000000000000001,-0.3112102555284579,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,-0.3085016891864078,crossing,8,11,"|0,2>","|5,0>",0.0
0.6000000000000001,-0.3047923039728021,crossing,8,10,"|0,2>","|3,1>",0.0
0.6000000000000001,-0.2536206409888474,crossing,6,8,"|4,0>","|0,2>",0.0
0.6000000000000001,-0.2531033977439784,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,-0.19422031741507775,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,-0.1741239080504594,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,-0.17135190040708898,crossing,9,11,"|1,2>","|5,0>",0.0
0.6000000000000001,-0.10165596490352455,crossing,9,10,"|1,2>","|3,1>",0.0
0.6000000000000001,-0.04999999999999999,avoided,4,6,"|2,1>","|4,0>",0.03561732941447815
0.6000000000000001,0.050000000000000044,avoided,4,6,"|2,1>","|4,0>",0.035617329415387644
0.6000000000000001,0.10165596490352738,crossing,9,10,"|1,2>","|3,1>",0.0
0.6000000000000001,0.1713519004070946,crossing,9,11,"|1,2>","|5,0>",0.0
0.6000000000000001,0.1741239080504553,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,0.1942203174151083,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,0.25310339774400725,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,0.25362064098886733,crossing,6,8,"|4,0>","|0,2>",0.0
0.6000000000000001,0.30479230397279905,crossing,8,10,"|0,2>","|3,1>",0.0
0.6000000000000001,0.3085016891864115,crossing,8,11,"|0,2>","|5,0>",0.0
0.6000000000000001,0.31121025552844,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,0.37,avoided,10,11,"|3,1>","|5,0>",0.03261729193727092
0.6000000000000001,0.37729861457499064,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,0.37731012021409893,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.3918646382363112,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,0.40511374431253727,crossing,6,10,"|4,0>","|3,1>",0.0
0.6000000000000001,0.40581973995350945,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.03914882925323582
0.6000000000000001,0.41433322702296177,crossing,6,10,"|4,0>","|3,1>",0.0
0.6000000000000001,0.4466933097081849,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,0.4467027323684793,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.4888419326349682,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,0.48925839573079466,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,0.4973574379020575,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,0.49760881101833737,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,0.4979332249880076,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,0.4980194982454597,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4982434001848523,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4975591692712833,crossing,1,2,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49750918831939833,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49711089962324445,crossing,5,6,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49298199445418794,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,-0.48883439705669807,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4880504391085891,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4467172647673313,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.4467037895548997,crossing,4,7,"|2,1>","|3,0>",0.0
0.7000000000000001,-0.41445618682260416,crossing,6,10,"|3,1>","|4,0>",0.0
0.7000000000000001,-0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.04328069604535756
0.7000000000000001,-0.4058198825009582,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.39211328589997685,crossing,3,4,"|0,1>","|2,1>",0.0
0.7000000000000001,-0.37763088596265887,crossing,3,7,"|0,1>","|3,0>",0.0
0.7000000000000001,-0.3773867857201475,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.37,avoided,6,11,"|3,1>","|5,0>",0.037762694391105356
0.7000000000000001,-0.31145752800273324,crossing,4,5,"|2,1>","|1,1>",0.0
0.7000000000000001,-0.3087700905462557,crossing,8,11,"|0,2>","|5,0>",0.0
0.7000000000000001,-0.3050298964756779,crossing,6,8,"|3,1>","|0,2>",0.0
0.7000000000000001,-0.25384429705457157,crossing,8,10,"|0,2>","|4,0>",0.0
0.7000000000000001,-0.2534056326986498,crossing,2,3,"|2,0>","|0,1>",0.0
0.7000000000000001,-0.19449070184832432,crossing,5,7,"|1,1>","|3,0>",0.0
0.7000000000000001,-0.174556069448906,crossing,4,8,"|2,1>","|0,2>",0.0
0.7000000000000001,-0.170927591218751,crossing,9,11,"|1,2>","|5,0>",0.0
