beta,phi_ext_over_phi0,alpha_GHz,chi_GHz,abs_chi_GHz,state_0_0_GHz,state_1_0_GHz,state_2_0_GHz,state_0_1_GHz,state_1_1_GHz,state_0_2_GHz,tracked_level_0_GHz,tracked_level_1_GHz,tracked_level_2_GHz,tracked_level_3_GHz,tracked_level_4_GHz,tracked_level_5_GHz,tracked_level_6_GHz,tracked_level_7_GHz,tracked_level_8_GHz,tracked_level_9_GHz,tracked_level_10_GHz,tracked_level_11_GHz,tracked_level_0_label,tracked_level_1_label,tracked_level_2_label,tracked_level_3_label,tracked_level_4_label,tracked_level_5_label,tracked_level_6_label,tracked_level_7_label,tracked_level_8_label,tracked_level_9_label,tracked_level_10_label,tracked_level_11_label
0.1,-0.5,-0.9712690593880211,-0.0001143849390956575,0.0001143849390956575,0.0,0.9694243462837875,0.9675796331795539,6.93126867014621,7.900578631490902,13.86253733733021,0.0,0.9694243462837875,6.931113816434106,0.9675796331795539,7.900578631490902,3.873997358868394,10.8052151329493,7.898682377054314,3.8739977745899665,10.805214713741478,8.71641951023453,8.716419510275088,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.49,-0.9612891267280332,-0.00011461693843273224,0.00011461693843273224,0.0,1.0167168882460231,1.072144649764013,6.93126867014621,7.9478709414538,13.86253733733021,0.0,1.0167168882460231,6.9311152719349,1.072144649764013,7.9478709414538,3.935299858305271,10.866552546847473,8.003246056998151,3.935336268587065,10.86651653154621,8.77544655136714,8.775446599481711,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.48,-0.9322543677283761,-0.00011516751314388785,0.00011516751314388785,0.0,1.1335408710339436,1.3348273743395112,6.93126867014621,8.06469437366701,13.86253733733021,0.0,1.1335408710339436,6.931118861957557,1.3348273743395112,8.06469437366701,4.093588270263453,11.025557701518323,8.265925145120747,4.094344727949974,11.02480295735198,8.92717723333017,8.927178288003262,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.47,-0.8867665930207096,-0.0001156773341506323,0.0001156773341506323,0.0,1.2815883766632368,1.676410160305764,6.93126867014621,8.212741369475296,13.86253733733021,0.0,1.2815883766632368,6.931123603284007,1.676410160305764,8.212741369475296,4.3089400802330005,11.244069917815551,8.607501451272583,4.3128626485734,11.240151638566516,9.132453189546453,9.13246042529019,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.46,-0.8287975121583315,-0.00011574173986161895,0.00011574173986161895,0.0,1.4388422888465726,2.0488870655348137,6.93126867014621,8.36999521725292,13.86253733733021,0.0,1.4388422888465726,6.93112908531225,2.0488870655348137,8.36999521725292,4.5568932841865575,11.500316432125018,8.979965500816277,4.569117495156831,11.488100799759422,9.367959915299636,9.367991225875528,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.45,-0.7631811734371752,-0.00011505392423316607,0.00011505392423316607,0.0,1.5954654813220657,2.427749789206956,6.93126867014621,8.526619097544042,13.86253733733021,0.0,1.5954654813220657,6.9311351899401785,2.427749789206956,8.526619097544042,4.824626985180942,11.784723397090545,9.35879882158747,4.853535604825467,11.755829795447724,9.622257324834038,9.622361873389053,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
0.1,-0.44,-0.6949743878062407,-0.00011346029018000081,0.00011346029018000081,0.0,1.7472904291197864,2.799606470433332,6.93126867014621,8.678445638975816,13.86253733733021,0.0,1.7472904291197864,6.931141938069203,2.799606470433332,8.678445638975816,5.162021781915968,12.03594160227425,9.730579215396475,5.104743922505506,12.093195588130726,9.889410295983623,9.88970856609933,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
0.1,-0.43,-0.6287686197654239,-0.0001109420709326514,0.0001109420709326514,0.0,1.8926742720932737,3.1565799244211235,6.93126867014621,8.82383200016855,13.86253733733021,0.0,1.8926742720932737,6.931149502193932,3.1565799244211235,8.82383200016855,5.492481021950823,12.323561552635567,10.08731519547463,5.392369228321385,12.423638171304432,10.165959513045564,10.166755897308576,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
0.1,-0.42,-0.5680952730830313,-0.0001075666152132726,0.0001075666152132726,0.0,2.0311326238545178,3.494169974626004,6.93126867014621,8.962293727385514,13.86253733733021,0.0,2.0311326238545178,6.9311583959378,3.494169974626004,8.962293727385514,5.843106493798231,12.615144138577733,10.42382053982196,5.683957240649136,12.774244482383722,10.449635934639517,10.452027759824603,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
0.1,-0.41000000000000003,-0.5150931573160165,-0.00010344050963340123,0.00010344050963340123,0.0,2.1627196589409152,3.810346160565814,6.93126867014621,9.093884888577492,13.86253733733021,0.0,2.1627196589409152,6.931170338143886,3.810346160565814,9.093884888577492,6.21157357988838,12.90795724875268,10.73402159903334,5.976775739631677,13.142689056120389,10.748067640056291,10.738788102389634,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|1,2>","|3,0>","|3,1>","|5,0>","|4,0>"
