beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz,gap_MHz
0.005,0.24807758868556207,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.005,0.24807782770505288,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.005,0.3047969684636615,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.005,0.3117349678353051,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.005,0.3770720500751684,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.005,0.39167606327425997,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.005,0.3978323640552057,crossing,6,8,"|4,1>","|2,1>",0.0,0.0
0.005,0.39961920437356385,crossing,6,9,"|4,1>","|3,1>",0.0,0.0
0.005,0.4106310957209491,crossing,6,9,"|6,1>","|3,1>",0.0,0.0
0.005,0.4114823986827858,crossing,6,8,"|6,1>","|2,1>",0.0,0.0
0.005,0.4999694683361357,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.005,0.49996951169886905,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.01,-0.49993894969702224,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.01,-0.4999387762395579,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.01,-0.4115549341643478,crossing,6,8,"|6,1>","|2,1>",0.0,0.0
0.01,-0.4108377750171434,crossing,6,9,"|6,1>","|3,1>",0.0,0.0
0.01,-0.4,avoided,6,9,"|4,1>","|3,1>",0.0015583064603674757,1.5583064603674757
0.01,-0.39823851966657536,crossing,8,9,"|2,1>","|3,1>",0.0,0.0
0.01,-0.3916481049964769,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.01,-0.3770417068941964,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.01,-0.311680924555628,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.01,-0.30474184779755276,crossing,6,8,"|6,0>","|0,2>",0.0,0.0
0.01,-0.24800000287920684,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.01,-0.24799918107782373,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.01,-0.19143204908490544,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.01,-0.17464865255990986,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.01,-0.058144958539585095,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.01,0.05814495853801737,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.01,0.17464865255971265,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.01,0.19143204908489683,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.01,0.24799918107752503,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.01,0.24800000287938512,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.01,0.30474184779700664,crossing,6,8,"|6,0>","|0,2>",0.0,0.0
0.01,0.3116809245557199,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.01,0.3770417068942161,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.01,0.3916481049963828,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.01,0.3982385196615182,crossing,8,9,"|2,1>","|3,1>",0.0,0.0
0.01,0.4,avoided,6,9,"|4,1>","|3,1>",0.0015583064467818986,1.5583064467818986
0.01,0.41083777501817126,crossing,6,9,"|6,1>","|3,1>",0.0,0.0
0.01,0.41155493416326167,crossing,6,8,"|6,1>","|2,1>",0.0,0.0
0.01,0.49993877624164096,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.01,0.49993894969877356,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.49990832502264543,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.015,-0.49990793474661704,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,-0.41163575902296323,crossing,6,8,"|6,1>","|2,1>",0.0,0.0
0.015,-0.41105434939439756,crossing,6,9,"|6,1>","|3,1>",0.0,0.0
0.015,-0.41000000000000003,avoided,8,9,"|2,1>","|3,1>",0.0011967987413186165,1.1967987413186165
0.015,-0.4,avoided,6,9,"|4,1>","|3,1>",0.0023260388955463895,2.3260388955463895
0.015,-0.39840215837934156,crossing,8,9,"|2,1>","|3,1>",0.0,0.0
0.015,-0.395,avoided,6,8,"|4,1>","|3,1>",0.004619889419757328,4.619889419757328
0.015,-0.3916271466018437,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,-0.37701942624650214,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,-0.3116399138738732,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,-0.3047008034923514,crossing,6,8,"|6,0>","|0,2>",0.0,0.0
0.015,-0.2479420331539962,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.015,-0.2479404040455899,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.015,-0.19135443398784038,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.015,-0.17455022495055947,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.015,-0.05781570413307061,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.015,0.057815704133739224,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.015,0.1745502249504417,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.015,0.19135443398782023,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.015,0.24794040404523032,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.015,0.24794203315384236,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.015,0.3047008034922225,crossing,6,8,"|6,0>","|0,2>",0.0,0.0
0.015,0.31163991387382345,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.015,0.3770194262466482,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.015,0.39162714660183856,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.015,0.395,avoided,6,8,"|4,1>","|3,1>",0.004619889418705725,4.619889418705725
0.015,0.39840215837563875,crossing,8,9,"|2,1>","|3,1>",0.0,0.0
0.015,0.4,avoided,6,9,"|4,1>","|3,1>",0.002326038887275672,2.326038887275672
0.015,0.41000000000000003,avoided,8,9,"|2,1>","|3,1>",0.0011967987433365579,1.196798743336558
0.015,0.41105434939305213,crossing,6,9,"|6,1>","|3,1>",0.0,0.0
0.015,0.41163575902276817,crossing,6,8,"|6,1>","|2,1>",0.0,0.0
0.015,0.4999079347475574,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.015,0.499908325021855,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.4998776417807304,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.02,-0.4998769479597439,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,-0.4117165130078292,crossing,6,8,"|6,1>","|2,1>",0.0,0.0
0.02,-0.4112530451024544,crossing,6,9,"|6,1>","|3,1>",0.0,0.0
0.02,-0.41000000000000003,avoided,8,9,"|2,1>","|3,1>",0.0008685042018043987,0.8685042018043987
0.02,-0.4,avoided,6,9,"|4,1>","|3,1>",0.003094572086354219,3.094572086354219
0.02,-0.39858930368920437,crossing,8,9,"|2,1>","|3,1>",0.0,0.0
0.02,-0.395,avoided,6,8,"|4,1>","|3,1>",0.004729652369633186,4.729652369633186
0.02,-0.3916096305745543,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,-0.37700103774495586,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,-0.31160538697694323,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,-0.30466646518982404,crossing,6,8,"|6,0>","|0,2>",0.0,0.0
0.02,-0.2478936747037508,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.02,-0.24789110032611572,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.02,-0.19129507552773126,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.02,-0.17446777875654565,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.02,-0.05754247853162806,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.02,0.05754247853286177,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.02,0.17446777875637734,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.02,0.19129507552759278,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.02,0.24789110032546768,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.02,0.24789367470363793,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.02,0.3046664651898441,crossing,6,8,"|6,0>","|0,2>",0.0,0.0
0.02,0.31160538697689,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.02,0.3770010377450541,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.02,0.3916096305744771,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.02,0.395,avoided,6,8,"|4,1>","|3,1>",0.004729652367558401,4.729652367558401
0.02,0.39858930368811374,crossing,8,9,"|2,1>","|3,1>",0.0,0.0
0.02,0.4,avoided,6,9,"|4,1>","|3,1>",0.003094572081494107,3.094572081494107
0.02,0.41000000000000003,avoided,8,9,"|2,1>","|3,1>",0.000868504204419196,0.868504204419196
0.02,0.41125304510127986,crossing,6,9,"|6,1>","|3,1>",0.0,0.0
0.02,0.41171651300756784,crossing,6,8,"|6,1>","|2,1>",0.0,0.0
0.02,0.4998769479598269,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.02,0.49987764178079397,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.024999999999999998,-0.4998469028109274,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.024999999999999998,-0.4998458187251071,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.024999999999999998,-0.4103297942558823,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.024999999999999998,-0.41000000000000003,avoided,6,9,"|3,1>","|6,1>",0.003646973711852297,3.646973711852297
0.024999999999999998,-0.4,avoided,6,9,"|3,1>","|4,1>",0.003862375711094046,3.862375711094046
0.024999999999999998,-0.3988034386848599,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.024999999999999998,-0.395,avoided,8,9,"|3,1>","|4,1>",0.004870023062949258,4.870023062949258
0.024999999999999998,-0.391594580111133,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.024999999999999998,-0.3769854922326598,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.024999999999999998,-0.3115753600192057,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.024999999999999998,-0.3046371000462988,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.024999999999999998,-0.24785228824475775,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.024999999999999998,-0.24784869254020844,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.024999999999999998,-0.19125038092026048,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.024999999999999998,-0.17439665961825176,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.024999999999999998,-0.05731073676547559,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.024999999999999998,0.05731073676584485,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.024999999999999998,0.17439665961810685,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.024999999999999998,0.19125038092030078,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.024999999999999998,0.2478486925400369,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.024999999999999998,0.24785228824455566,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.024999999999999998,0.30463710004617495,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.024999999999999998,0.3115753600192394,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.024999999999999998,0.37698549223278316,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.024999999999999998,0.39159458011116793,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.024999999999999998,0.395,avoided,8,9,"|3,1>","|4,1>",0.004870023062579776,4.870023062579776
0.024999999999999998,0.39880343868228807,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.024999999999999998,0.4,avoided,6,9,"|3,1>","|4,1>",0.0038623757057791863,3.8623757057791863
0.024999999999999998,0.41000000000000003,avoided,6,9,"|3,1>","|6,1>",0.0036469737111417544,3.6469737111417544
0.024999999999999998,0.41032979425571625,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.024999999999999998,0.4998458187248086,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.024999999999999998,0.49984690281069394,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.4998161086981781,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.03,-0.4998145476148015,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,-0.4101198390116671,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.03,-0.41000000000000003,avoided,6,9,"|3,1>","|6,1>",0.004327284841366463,4.327284841366463
0.03,-0.4,avoided,6,9,"|3,1>","|4,1>",0.004630683936312607,4.630683936312607
0.03,-0.3990381887448133,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.03,-0.395,avoided,8,9,"|3,1>","|4,1>",0.005039057367156374,5.039057367156374
0.03,-0.3915810326619215,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,-0.3769716001122091,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,-0.31154817509605864,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,-0.30461052976523684,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.03,-0.24781504970081422,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.03,-0.24781042021705357,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.03,-0.1912165849312297,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.03,-0.17433244942765663,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.03,-0.05710775823213512,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.03,0.05710775823224626,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.03,0.17433244942750287,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.03,0.1912165849311641,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.03,0.24781042021664343,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.03,0.24781504970052975,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.03,0.30461052976525255,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.03,0.3115481750960434,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.03,0.3769716001122654,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.03,0.39158103266185895,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.03,0.395,avoided,8,9,"|3,1>","|4,1>",0.005039057366701627,5.039057366701627
0.03,0.3990381887431214,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.03,0.4,avoided,6,9,"|3,1>","|4,1>",0.004630683933669388,4.630683933669388
0.03,0.41000000000000003,avoided,6,9,"|3,1>","|6,1>",0.0043272848373305806,4.327284837330581
0.03,0.4101198390130879,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.03,0.49981454761496563,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.03,0.49981610869887766,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,-0.49978526134786594,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.034999999999999996,-0.49978313654243156,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.40942620549884645,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.034999999999999996,-0.4,avoided,6,9,"|3,1>","|4,1>",0.00539783394594906,5.39783394594906
0.034999999999999996,-0.3992999019555074,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,-0.395,avoided,8,9,"|3,1>","|4,1>",0.005233142530045143,5.233142530045143
0.034999999999999996,-0.3915690706055674,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,-0.3769595779065965,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,-0.31152375225168416,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,-0.3045872886423243,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.034999999999999996,-0.24778239408677427,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.034999999999999996,-0.2477767442946434,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,-0.19119395113564688,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.034999999999999996,-0.17427539759907604,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.034999999999999996,-0.056934693534016347,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.034999999999999996,0.05693469353448984,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.034999999999999996,0.17427539759895233,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.034999999999999996,0.19119395113562976,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.034999999999999996,0.24777674429416124,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.034999999999999996,0.24778239408647182,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.034999999999999996,0.3045872886422469,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.034999999999999996,0.3115237522516993,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.034999999999999996,0.3769595779066328,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.034999999999999996,0.3915690706055581,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.034999999999999996,0.395,avoided,8,9,"|3,1>","|4,1>",0.00523314252916407,5.23314252916407
0.034999999999999996,0.3992999019540875,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.034999999999999996,0.4,avoided,6,9,"|3,1>","|4,1>",0.005397833943760588,5.397833943760588
0.034999999999999996,0.40942620550475933,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.034999999999999996,0.4997831365414887,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.034999999999999996,0.49978526134840495,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04,-0.4997543617960059,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.04,-0.49975158654304513,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,-0.4082503423225265,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.04,-0.4,avoided,6,9,"|3,1>","|4,1>",0.006165585421655351,6.165585421655351
0.04,-0.39957832241528224,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,-0.395,avoided,8,9,"|3,1>","|4,1>",0.005450939290994938,5.450939290994938
0.04,-0.3915579162020719,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,-0.3769483926793818,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,-0.31150088794296904,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,-0.3045654001621676,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04,-0.24775194920913654,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.04,-0.24774535571976478,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,-0.19117917955962624,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.04,-0.17422201109314828,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04,-0.05678244435299058,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.04,0.05678244435357197,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.04,0.17422201109302315,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.04,0.1911791795594631,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.04,0.24774535571942527,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.04,0.2477519492088792,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.04,0.30456540016228006,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.04,0.3115008879429554,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.04,0.37694839267947816,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.04,0.39155791620199704,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.04,0.395,avoided,8,9,"|3,1>","|4,1>",0.005450939290597034,5.450939290597034
0.04,0.39957832241458036,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.04,0.4,avoided,6,9,"|3,1>","|4,1>",0.006165585420234265,6.165585420234265
0.04,0.40825034232384194,crossing,6,8,"|2,1>","|3,1>",0.0,0.0
0.04,0.49975158654128016,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.04,0.49975436179582944,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.045,-0.49972341294907746,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.045,-0.4997199005779558,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
0.045,-0.40712494148878736,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.045,-0.4,avoided,6,9,"|3,1>","|4,1>",0.006933071420576198,6.933071420576198
0.045,-0.3998757889703198,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.045,-0.395,avoided,8,9,"|3,1>","|4,1>",0.005689295910599412,5.689295910599412
0.045,-0.39154764034036804,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.045,-0.37693818941680285,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.045,-0.31147959205405173,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.045,-0.3045451994423868,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.045,-0.24772402990968911,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.045,-0.24771658938143132,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.045,-0.19117215811241434,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.045,-0.17417254914763147,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.045,-0.05665253564206202,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.045,0.05665253564181518,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.045,0.1741725491475538,crossing,4,9,"|0,2>","|4,0>",0.0,0.0
0.045,0.19117215811232452,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.045,0.24771658938107433,crossing,6,9,"|0,2>","|2,1>",0.0,0.0
0.045,0.24772402990951398,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.045,0.30454519944231173,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.045,0.3114795920539905,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.045,0.37693818941683954,crossing,3,5,"|3,0>","|0,1>",0.0,0.0
0.045,0.391547640340357,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.045,0.395,avoided,8,9,"|3,1>","|4,1>",0.0056892959092067485,5.6892959092067485
0.045,0.39987578896915577,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.045,0.4,avoided,6,9,"|3,1>","|4,1>",0.006933071418700365,6.933071418700365
0.045,0.4071249414901533,crossing,6,8,"|3,1>","|2,1>",0.0,0.0
0.045,0.49971990057892707,crossing,6,7,"|1,1>","|2,1>",0.0,0.0
