beta,phi_ext_over_phi0,alpha_GHz,chi_GHz,abs_chi_GHz,state_0_0_GHz,state_1_0_GHz,state_2_0_GHz,state_0_1_GHz,state_1_1_GHz,state_0_2_GHz,tracked_level_0_GHz,tracked_level_1_GHz,tracked_level_2_GHz,tracked_level_3_GHz,tracked_level_4_GHz,tracked_level_5_GHz,tracked_level_6_GHz,tracked_level_7_GHz,tracked_level_8_GHz,tracked_level_9_GHz,tracked_level_10_GHz,tracked_level_11_GHz,tracked_level_0_label,tracked_level_1_label,tracked_level_2_label,tracked_level_3_label,tracked_level_4_label,tracked_level_5_label,tracked_level_6_label,tracked_level_7_label,tracked_level_8_label,tracked_level_9_label,tracked_level_10_label,tracked_level_11_label
0.1,-0.5,-0.9685806995673829,-6.019217835273594e-06,6.019217835273594e-06,0.0,0.9685348112511747,0.9684889229349665,10.007971635776926,10.976500427810265,20.01594327166481,0.0,0.9685348112511747,0.9684889229349665,10.007965064498876,3.874047411120955,10.976500427810265,3.874047411341735,10.976453653033673,8.716606388195146,8.716606388218224,13.882013017530312,13.88201301727156,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.49,-0.9585808938709306,-6.004174906593107e-06,6.004174906593107e-06,0.0,1.0159557713038794,1.0733306487368282,10.007971635776926,11.023921402905899,20.01594327166481,0.0,1.0159557713038794,1.0733306487368282,10.007965120434505,3.935527323936526,11.023921402905899,3.935579138529306,11.081295345024841,8.775805998253304,8.775806002218815,13.943544728536494,13.943492921009579,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.48,-0.9294928523282806,-5.959813961453619e-06,5.959813961453619e-06,0.0,1.1330648977382225,1.3366369431481644,10.007971635776926,11.141030573701187,20.01594327166481,0.0,1.1330648977382225,1.3366369431481644,10.007965255411705,4.094244257624496,11.141030573701187,4.09506802134365,11.344601572065926,8.927952596435148,8.927952854453224,14.103033561823281,14.102209828234322,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.47,-0.88393607493731,-5.888316422897333e-06,5.888316422897333e-06,0.0,1.2814314357678995,1.678926796598489,10.007971635776926,11.289397183228402,20.01594327166481,0.0,1.2814314357678995,1.678926796598489,10.0079654279524,4.310142803432541,11.289397183228402,4.314233034089284,11.686891369635987,9.133760220759996,9.133763144971113,14.3221984886178,14.318108332334305,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.46,-0.8259074849964918,-5.792818342342798e-06,5.792818342342798e-06,0.0,1.4389917212338332,2.0520759574711747,10.007971635776926,11.446957564192417,20.01594327166481,0.0,1.4389917212338332,2.0520759574711747,10.007965621435346,4.558699879361484,11.446957564192417,4.571257978183326,12.06004050857723,9.369860734119584,9.369876980425033,14.57922330621625,14.566665354389443,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
0.1,-0.45,-0.760267937237586,-5.676804448739858e-06,5.676804448739858e-06,0.0,1.5958975114226632,2.4315270856077404,10.007971635776926,11.60386347039514,20.01594327166481,0.0,1.5958975114226632,2.4315270856077404,10.007965835956838,4.827066909779205,11.60386347039514,4.8565591880443435,12.439491659340547,9.624794511090954,9.624855523279166,14.864524345378186,14.835032322343181,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.44,-0.692095517413577,-5.54364203253499e-06,5.54364203253499e-06,0.0,1.7479809657122587,2.8038664140109404,10.007971635776926,11.755947057847152,20.01594327166481,0.0,1.7479809657122587,2.8038664140109404,10.007966146333047,5.166036553651907,11.755947057847152,5.107829893421922,12.811831059026076,9.892617289451778,9.892795881520215,15.115795238430792,15.174001494945742,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.43,-0.6259910549081269,-5.396137680691027e-06,5.396137680691027e-06,0.0,1.893601975654974,3.161212896401821,10.007971635776926,11.901568215294219,20.01594327166481,0.0,1.893601975654974,3.161212896401821,10.007966089791353,5.497583336704906,11.901568215294219,5.396101918185877,13.169177659333059,10.169863965542845,10.17030439532266,15.404067193796095,15.505548019885055,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.42,-0.5654806224004005,-5.236346055426111e-06,5.236346055426111e-06,0.0,2.0322795013929635,3.4990783803855265,10.007971635776926,12.040245900823834,20.01594327166481,0.0,2.0322795013929635,3.4990783803855265,10.007966369426299,5.849370159822342,12.040245900823834,5.688328266242706,13.507043299849556,10.45426096509982,10.455215979300533,15.696293473431638,15.85733455099819,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
0.1,-0.41000000000000003,-0.5126856980223238,-5.065278855909128e-06,5.065278855909128e-06,0.0,2.164070813244507,3.8154559284666902,10.007971635776926,12.172037383742577,20.01594327166481,0.0,2.164070813244507,3.8154559284666902,10.007966596911956,6.219042010292128,12.172037383742577,5.981770005905332,13.823421030934924,10.744152825121887,10.746030399323558,15.989735148048112,16.227006086768256,"|0,0>","|1,0>","|2,0>","|0,1>","|4,0>","|1,1>","|3,0>","|2,1>","|5,0>",unlabeled,"|0,2>","|6,0>"
